"feature_id_full","feature_id","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_fold_change","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"2578_618.43_8",2578,618.428025817871,8.01064215,0.0999218165967226,0.0458627267354204,0.814012128490642,1.00033967900981,1.33854012817252,0.0893691242295719,0.904745748152292,0.653011677757652,0.721762637836385,-0.144415672211092,-0.614819303280415,-0.470403631069324,"Terpenoids","Triterpenoids","Lupane triterpenoids","null",NA,NA,"CCC1CCCC(CC1)C(CC(CCC2=CC(=C(C=C2)O)OCCC(C3=CC(=NC=C3)N)C4(CCCCC4)C5=CC=C[N-]5)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C38H54N3O4/c1-2-27-8-6-9-29(14-11-27)34(44)26-31(42)15-12-28-13-16-33(43)35(24-28)45-23-18-32(30-17-22-41-37(39)25-30)38(19-4-3-5-20-38)36-10-7-21-40-36/h7,10,13,16-17,21-22,24-25,27,29,31-32,34,42-44H,2-6,8-9,11-12,14-15,18-20,23,26H2,1H3,(H2,39,41)/q-1","AQHOPRSGXVRFNQ"
"2441_360.15_1.6",2441,360.149844360352,1.5771618,0.105900117666086,0.0382793377254697,0.707535910002721,0.975103557345739,1.4170355846011,0.150251513230873,0.887724213960191,0.662521244805588,0.746314265609632,-0.171816545506564,-0.593961377253606,-0.422144831747042,"Alkaloids","Pseudoalkaloids","Phenylalanine-derived alkaloids","Chlorambucil-t-butyl ester",NA,"OC[C@H]1O[C@@H](O[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O|OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O","CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl",NA,NA,NA,NA,"HIWPGCMGAMJNRG|HDTRYLNUVZCQOY|DLRVVLDZNNYCBX|GUBGYTABKSRVRQ|CZMRCDWAGMRECN","InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11?,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4+,5-,6+,7+,8+,9+,10-,11-,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4+,5+,6+,7-,8-,9-,10+,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1","HIWPGCMGAMJNRG-RTPHMHGBSA-N|HDTRYLNUVZCQOY-LIZSDCNHSA-N|DLRVVLDZNNYCBX-LDGFZSKTSA-N|GUBGYTABKSRVRQ-YOLKTULGSA-N|CZMRCDWAGMRECN-UGDNZRGBSA-N","InChI=1S/C18H27Cl2NO2/c1-18(2,3)23-17(22)6-4-5-15-7-9-16(10-8-15)21(13-11-19)14-12-20/h7-10H,4-6,11-14H2,1-3H3","SZXDOYFHSIIZCF"
"2788_589.48_11.6",2788,589.482697987932,11.5598696190476,0.108640547533898,0.0384060214729278,0.697739724854318,0.964008054271681,1.41560067960508,0.156306550356247,0.889305293979287,0.670912482044164,0.754423128464802,-0.169249320939376,-0.575803510214054,-0.406554189274678,"Fatty acids","Glycerolipids","Diacylglycerols","Diacylglycerol(20:3n6/14:1n5)",NA,"CCCCCCCCCC[C@H]1O[C@H]1CC[C@H]1O[C@H]1CC[C@H]1O[C@H]1CCCCCCCCCCCCC1=C[C@@H](C)OC1=O","CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCCCC",NA,NA,NA,NA,"KCYRZEFVHDREPK","InChI=1S/C37H64O5/c1-3-4-5-6-7-13-16-19-22-31-33(40-31)24-26-35-36(42-35)27-25-34-32(41-34)23-20-17-14-11-9-8-10-12-15-18-21-30-28-29(2)39-37(30)38/h28-29,31-36H,3-27H2,1-2H3/t29-,31-,32+,33+,34-,35-,36+/m1/s1","KCYRZEFVHDREPK-PVBUPMEXSA-N","InChI=1S/C37H64O5/c1-3-5-7-9-11-13-15-16-17-18-19-20-22-23-25-27-29-31-36(39)41-34-35(33-38)42-37(40)32-30-28-26-24-21-14-12-10-8-6-4-2/h10-13,16-17,19-20,35,38H,3-9,14-15,18,21-34H2,1-2H3","SKFOPGGYQYBFCU"
"3182_518.32_7",3182,518.324675293335,7.01718752,0.109954353266086,0.526139793083899,0.0269410138003342,0.958787571560005,0.278898850335126,1.56958606564322,1.54540799693763,1.1266578339953,0.729035850874252,0.627987768519828,0.172049435519032,-0.455938333000796,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","1-18:3-lysoPC",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C","CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O",NA,NA,NA,NA,"WKQNRCYKYCKESD","InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3/b7-6-,10-9-,13-12-/t25-/m1/s1","WKQNRCYKYCKESD-YVHLTTHBSA-N","InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3/p+1","WKQNRCYKYCKESD"
"3145_549.57_11.5",3145,549.572047424316,11.46756905,0.114328506444682,0.0180571158488274,0.346844098654823,0.941845469971563,1.74335161564857,0.459865690362804,1.18280995621895,1.66544744568759,1.40804314076918,0.242218292405211,0.73590982951983,0.493691537114619,"Fatty acids","Fatty amides","N-acyl amines",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1991_476.28_7",1991,476.277428763253,6.9864758047619,0.115732955707183,0.0471549426200464,0.0035944354781976,0.93654295527645,1.32647277927636,2.44436930777209,1.71684116848328,1.30855495585724,0.762187545288923,0.779756576299428,0.387974515045335,-0.391782061254093,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1-18:3-lysoPE",NA,NA,"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C23H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h3-4,6-7,9-10,22,25H,2,5,8,11-21,24H2,1H3,(H,27,28)","NTBBASCGALPTDC"
"1083_325.11_0.7",1083,325.112993164365,0.6508739564,0.137744864095384,0.0376942472024084,0.583987926309414,0.860924585119492,1.42372492562684,0.23359613164,0.86438940619498,0.666554745299582,0.771127851084778,-0.210246703999085,-0.58520472365606,-0.374958019656975,"Carbohydrates","Saccharides","Disaccharides","Nigerose","C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O","O[C@@H]1[C@@H](O)[C@@H]2OC[C@@H](O2)[C@H]1O|CC(O)C(O)CC(=O)C(=O)O","C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",NA,"CZMRCDWAGMRECN-UGDNZRGBSA-N","CZMRCDWAGMRECN","TWNIBLMWSKIRAT|FRIWJYNKZPJVRL","InChI=1S/C6H10O5/c7-3-2-1-10-6(11-2)5(9)4(3)8/h2-9H,1H2/t2-,3-,4+,5-,6-/m1/s1|InChI=1S/C6H10O5/c1-3(7)4(8)2-5(9)6(10)11/h3-4,7-8H,2H2,1H3,(H,10,11)","TWNIBLMWSKIRAT-VFUOTHLCSA-N|FRIWJYNKZPJVRL-UHFFFAOYSA-N","InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2","QIGJYVCQYDKYDW"
"28_289.09_0.6",28,289.09171527365,0.647638563913043,0.139297068095802,0.0465166943760194,0.676649055658407,0.856058024446208,1.33239115519171,0.169636519954092,0.880975055555448,0.673290660473755,0.764256213871175,-0.182826924477122,-0.570698642210126,-0.387871717733004,"Polyketides","Cyclic polyketides","4-pyrone derivatives","maltol beta-D-glucopyranoside",NA,"Cc1occc(=O)c1OC1OC(CO)C(O)C(O)C1O","CC1=C(C(=O)C=CO1)OC2C(C(C(C(O2)CO)O)O)O",NA,NA,NA,NA,"YGSIRXHFAUFUEJ","InChI=1S/C12H16O8/c1-5-11(6(14)2-3-18-5)20-12-10(17)9(16)8(15)7(4-13)19-12/h2-3,7-10,12-13,15-17H,4H2,1H3","YGSIRXHFAUFUEJ-UHFFFAOYSA-N","InChI=1S/C12H16O8/c1-5-11(6(14)2-3-18-5)20-12-10(17)9(16)8(15)7(4-13)19-12/h2-3,7-10,12-13,15-17H,4H2,1H3","YGSIRXHFAUFUEJ"
"2328_518.32_7.9",2328,518.322192964717,7.86402122380952,0.139536031096294,0.604342320452366,0.0398781522834313,0.855313634069303,0.218716992222858,1.39926497251936,1.61769522505325,1.13273447051633,0.700215005257893,0.693939828582906,0.179809712027507,-0.514130116555399,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","1-16:0-lysoPC","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O",NA,"CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O","InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1",NA,"ASWBNKHCZGQVJV-HSZRJFAPSA-N","ASWBNKHCZGQVJV",NA,NA,NA,"InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/p+1","ASWBNKHCZGQVJV"
"2443_436.28_7.8",2443,436.28261299222,7.831829525,0.141156092895283,0.120520810279792,0.00864967085157053,0.850300371121804,0.918937957160817,2.06300041855442,1.67107419849405,1.25972539247279,0.753841686747383,0.740775792898126,0.333109274919125,-0.407666517979001,"Fatty acids","Fatty amides","Monoacylglycerols","cis-9-hexadecenoylcarnitine",NA,NA,"CCCCCCC=CCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C23H43NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-23(27)28-21(19-22(25)26)20-24(2,3)4/h10-11,21H,5-9,12-20H2,1-4H3/p+1","JFAGPSOZZSTLRF"
"3552_766.55_11.2",3552,766.545932938246,11.1802058695652,0.147242398800292,0.0321838302659462,0.485504664213253,0.831967115856965,1.49236227085307,0.313806593495733,0.874315057146533,0.711919831408211,0.814260060591517,-0.193774850083156,-0.49021330501827,-0.296438454935115,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","Termitomycesphin A",NA,NA,"CCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC(C(=C)CCCCCCCCC)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C41H77NO10/c1-4-6-8-10-12-13-14-15-16-18-20-22-28-35(46)40(50)42-32(30-51-41-39(49)38(48)37(47)36(29-43)52-41)34(45)27-24-23-26-33(44)31(3)25-21-19-17-11-9-7-5-2/h24,27,32-39,41,43-49H,3-23,25-26,28-30H2,1-2H3,(H,42,50)","OJWZQESYKTYPLG"
"2200_325.11_1",2200,325.112980957947,1.0058556192,0.183664966841889,0.0493814277365954,0.581561261855371,0.735973675257735,1.30643635771795,0.235404529801632,0.848823332189504,0.654662268751663,0.771258569274939,-0.236463781740891,-0.611177262827426,-0.374713481086535,NA,NA,NA,NA,"C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O",NA,NA,"InChI=1S/C12H22O11/c13-1-4-6(16)7(17)8(18)11(21-4)22-9-5(2-14)23-12(20,3-15)10(9)19/h4-11,13-20H,1-3H2/t4-,5-,6+,7+,8-,9-,10+,11+,12-/m1/s1",NA,"JCQLYHFGKNRPGE-FCVZTGTOSA-N","JCQLYHFGKNRPGE",NA,NA,NA,NA,NA
"1280_210.18_8.7",1280,210.184947785877,8.7451167,0.211563290732736,0.0777399762576126,0.00842439645858795,0.674559686425439,1.10935559634161,2.07446120310871,1.57846163794416,1.27281102218921,0.80636170787588,0.658519198617166,0.348018234173227,-0.310500964443939,"Fatty acids","Fatty amides","N-acyl amines","null",NA,"CCCC[C@@H](C)/C=C(C)/C=C(\C)C(N)=O","CC1CC2CCCC(=O)CCCC(C1)N2",NA,NA,NA,NA,"YVWNECBAHBJBSI","InChI=1S/C13H23NO/c1-5-6-7-10(2)8-11(3)9-12(4)13(14)15/h8-10H,5-7H2,1-4H3,(H2,14,15)/b11-8+,12-9+/t10-/m1/s1","YVWNECBAHBJBSI-ROFKMXSVSA-N","InChI=1S/C13H23NO/c1-10-8-11-4-2-6-13(15)7-3-5-12(9-10)14-11/h10-12,14H,2-9H2,1H3","OPYYHWXSFSCAOZ"
"1374_480.31_6.9",1374,480.308515930752,6.89179708,0.211876568930553,0.34300206618605,0.0312820144784459,0.673917068521946,0.46470326383333,1.50470528730329,1.57740613551093,1.19345905032682,0.756595922546129,0.657554159336588,0.255149065871763,-0.402405093464825,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","1-18:1-lysoPE","CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O",NA,"CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O","InChI=1S/C24H50NO6P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-20-29-22-24(26)23-31-32(27,28)30-21-19-25(2,3)4/h18,20,24,26H,5-17,19,21-23H2,1-4H3/b20-18-/t24-/m1/s1",NA,"HTZINLFNXLXRBC-CQLBIITFSA-N","HTZINLFNXLXRBC",NA,NA,NA,"InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)","PYVRVRFVLRNJLY"
"2310_381.08_1",2310,381.079379538223,1.02445087826087,0.216404418561626,0.0489883201896676,0.507798245166987,0.664733876017681,1.30990745225352,0.294308804280751,0.831801604735504,0.653431295206801,0.785561474619394,-0.265688626611773,-0.613892542531875,-0.348203915920102,NA,NA,NA,NA,NA,"OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O|OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](OC[C@@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@@H](O[C@H]2C(O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O",NA,NA,NA,NA,NA,"HDTRYLNUVZCQOY|VCWMRQDBPZKXKG|CZMRCDWAGMRECN|GUBGYTABKSRVRQ|DLRVVLDZNNYCBX|HIWPGCMGAMJNRG","InChI=1S/C12H22O11/c13-1-3-5(15)7(17)9(19)11(21-3)23-12-10(20)8(18)6(16)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-2-3(14)4(15)10(21)12(22-2)23-11-8(19)6(17)5(16)7(18)9(11)20/h2-21H,1H2/t2-,3+,4+,5-,6-,7+,8+,9+,10-,11-,12-/m1/s1|InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11+,12-/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4+,5-,6+,7+,8+,9+,10-,11-,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11?,12+/m1/s1","HDTRYLNUVZCQOY-LIZSDCNHSA-N|VCWMRQDBPZKXKG-DXNLKLAMSA-N|CZMRCDWAGMRECN-UGDNZRGBSA-N|GUBGYTABKSRVRQ-ASMJPISFSA-N|DLRVVLDZNNYCBX-LDGFZSKTSA-N|HIWPGCMGAMJNRG-RTPHMHGBSA-N",NA,NA
"3580_440.28_7.4",3580,440.277588695731,7.37209657368421,0.240450600804977,0.249786817399122,0.0258751844704727,0.618974133433341,0.602430485425009,1.58711654533318,1.66665808326302,1.24734335267373,0.748409865946619,0.736958164206751,0.318858646415513,-0.418099517791237,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","Lysophosphatidylethanolamine(15:0/0:0)",NA,NA,"CCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-20(23)26-17-19(22)18-28-29(24,25)27-16-15-21/h19,22H,2-18,21H2,1H3,(H,24,25)","FGHPDPYCRTXYNZ"
"2896_496.34_7.9",2896,496.339795837993,7.864977844,0.255217250610386,0.386062502068707,0.0423381775249579,0.593089974184023,0.413342378991074,1.3732678404094,1.59728332520068,1.20001475229333,0.751284843058487,0.675620239867333,0.263052141608465,-0.412568098258867,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","1-16:0-lysoPC","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O",NA,"CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O","InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/t23-/m1/s1",NA,"ASWBNKHCZGQVJV-HSZRJFAPSA-N","ASWBNKHCZGQVJV","NEGQHKSYEYVFTD","nan","nan","InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/p+1","ASWBNKHCZGQVJV"
"3514_335.18_5.8",3514,335.182806535339,5.77141178181818,0.267013105794011,0.0287167017516183,0.251016582900888,0.573467421652904,1.54186544233115,0.600297586788061,1.21126919955588,1.52425167296362,1.25839216709424,0.276519533656475,0.608101129445257,0.331581595788782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3192_335.26_10.9",3192,335.257989501953,10.85643956,0.288807447468642,0.017526007292232,0.134471707375284,0.539391611819739,1.75631701194125,0.871369080890713,1.26154812809228,1.56089156840347,1.23728261621208,0.335195246215584,0.64237032004483,0.307175073829246,"Fatty acids","Glycerolipids","Monoacylglycerols","1-Monolinolenin",NA,"CCCCCCCCC/C=C/CCC[C@@H](O)[C@@H](O)[C@@H](N)CO","CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O",NA,NA,NA,NA,"CQKNELOTFUSOTP","InChI=1S/C18H37NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)18(22)16(19)15-20/h10-11,16-18,20-22H,2-9,12-15,19H2,1H3/b11-10+/t16-,17+,18-/m0/s1","CQKNELOTFUSOTP-HMTIOLNVSA-N","InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3","GGJRAQULURVTAJ"
"3517_370.24_3.1",3517,370.243853361906,3.11920279565217,0.326803386529981,0.123394099380446,0.0182449131504877,0.485713451700016,0.908705607464706,1.73885819962483,1.7156631974185,1.33338009630634,0.777180566857548,0.778766364547875,0.415088096923505,-0.363678267624369,"Alkaloids","Small peptides","Polyamines","null",NA,NA,"CC(C)CC(C(N)(N)O)NC(=O)C(C(C)O)NC(=O)C(C(C)C)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H33N5O4/c1-7(2)6-10(15(17,18)24)19-14(23)12(9(5)21)20-13(22)11(16)8(3)4/h7-12,21,24H,6,16-18H2,1-5H3,(H,19,23)(H,20,22)","HKKMJRVJHORDJQ"
"112_219.1_0.7",112,219.097603246243,0.65211903,0.343154165948767,0.00856820892201626,0.0483909232051607,0.464510724333913,2.06710995247352,1.31523609231414,1.40138308893903,1.74833630086995,1.24757913426343,0.486851391860053,0.805982720840243,0.31913132898019,"Amino acids and Peptides","Small peptides","Dipeptides","gamma-Gln-ala",NA,"C[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)O","CC(C(=O)O)NC(=O)CCC(C(=O)O)N",NA,NA,NA,NA,"JZDHUJAFXGNDSB","InChI=1S/C8H14N2O5/c1-4(8(14)15)10-7(13)5(9)2-3-6(11)12/h4-5H,2-3,9H2,1H3,(H,10,13)(H,11,12)(H,14,15)/t4-,5-/m0/s1","JZDHUJAFXGNDSB-WHFBIAKZSA-N","InChI=1S/C8H14N2O5/c1-4(7(12)13)10-6(11)3-2-5(9)8(14)15/h4-5H,2-3,9H2,1H3,(H,10,11)(H,12,13)(H,14,15)","WQXXXVRAFAKQJM"
"2315_534.3_7.9",2315,534.295980667135,7.86639671111111,0.343584565527874,0.127642925257177,0.0197226752208303,0.463966353736696,0.894003251419201,1.70503417687735,1.75231273062922,1.34950511715894,0.77012801058311,0.809260271894289,0.432430447338909,-0.37682982455538,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","1-16:0-lysoPC",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](O)CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O",NA,NA,NA,NA,"HUSISCNTLUEZCN","InChI=1S/C27H46O9/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(30)34-19-21(29)20-35-27-26(33)25(32)24(31)22(18-28)36-27/h3-4,6-7,9-10,21-22,24-29,31-33H,2,5,8,11-20H2,1H3/b4-3-,7-6-,10-9-/t21-,22-,24+,25+,26-,27-/m1/s1","HUSISCNTLUEZCN-DTYSIQRPSA-N","InChI=1S/C24H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-24(27)30-21-23(26)22-32-33(28,29)31-20-19-25(2,3)4/h23,26H,5-22H2,1-4H3/p+1","ASWBNKHCZGQVJV"
