"feature_id_full","feature_id","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_fold_change","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"1854_500.48_11.4",1854,500.48277137393,11.3602844761905,0.346253596420733,0.0446136700106154,0.301612968877268,0.460605707031993,1.3505320493475,0.520549988429777,1.18678924376024,1.43597623025307,1.20996734492074,0.247063756396535,0.522031868395058,0.274968111998522,"Fatty acids","Steroids","Ceramides","(3,5-ditert-butyl-4-hydroxyphenyl)methyl-(hexadecoxymethyl)-dimethylazanium",NA,NA,"CCCCCCCCCCCCCCCCOC[N+](C)(C)CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C34H63NO2/c1-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-37-28-35(8,9)27-29-25-30(33(2,3)4)32(36)31(26-29)34(5,6)7/h25-26H,10-24,27-28H2,1-9H3/p+1","HMZXEEJWFCKUQH"
"2379_347.17_3.1",2379,347.167994907924,3.11915962857143,0.36113898073686,0.158704596097317,0.0251985998777069,0.44232563202392,0.799410495861409,1.59862358946761,1.72078977249925,1.32952855774795,0.772626952458561,0.783070855252236,0.410914766047682,-0.372156089204554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709_270.24_6.8",1709,270.242713013293,6.77677718,0.371445442696114,0.277478438036951,0.044158707898538,0.430104965688072,0.556770758867051,1.35498364272326,1.49437758461751,1.21689666147191,0.814316725570651,0.579544720168446,0.28320665998919,-0.296338060179255,"Fatty acids","Fatty amides","N-acyl ethanolamines (endocannabinoids)","PEG-3 Lauramide",NA,NA,"CCCCCCCCCCCC(=O)NCCOCCO",NA,NA,NA,NA,"ZQNUNPUEOLDMCE","nan","nan","InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-16(19)17-12-14-20-15-13-18/h18H,2-15H2,1H3,(H,17,19)","SIFSGJHNINUHSG"
"265_524.37_8.6",265,524.37127976484,8.60969442857143,0.386769022555857,0.267964583242645,0.0445238432031568,0.4125483170911,0.57192260268282,1.35140735534618,1.66991569280493,1.28241504154334,0.767951967317157,0.739775268781679,0.358863252183953,-0.380912016597727,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","C16-PAF acether",NA,NA,"CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H54NO7P/c1-6-7-8-9-10-11-12-13-14-15-16-17-18-19-21-31-23-26(34-25(2)28)24-33-35(29,30)32-22-20-27(3,4)5/h26H,6-24H2,1-5H3/p+1","HVAUUPRFYPCOCA"
"2371_357.31_6.1",2371,357.310942150534,6.05171850952381,0.388389275004184,0.010343975947902,0.0529870788814292,0.410732771222352,1.98531249795999,1.27583002199623,1.36384257907897,1.64588490412769,1.20679976514531,0.447677131540496,0.718863452375631,0.271186320835135,"Fatty acids","Fatty amides","N-acyl amines","N2,N2-Dimethyl-N6-(1-oxododecyl)-L-lysine",NA,NA,"CCCCCCCCCCCC(=O)NCCCCC(C(=O)O)N(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H40N2O3/c1-4-5-6-7-8-9-10-11-12-16-19(23)21-17-14-13-15-18(20(24)25)22(2)3/h18H,4-17H2,1-3H3,(H,21,23)(H,24,25)","CYGAEZQNRUGNLL"
"2335_308.29_9.6",2335,308.29450922427,9.61440054782609,0.45165951878714,0.00854997484096598,0.0359292377679516,0.345188832518536,2.0680351632187,1.44455199617369,1.38553231603806,1.6272790375889,1.17447930932575,0.470440360508355,0.70246165828072,0.232021297772364,"Fatty acids","Fatty amides","N-acyl amines","null",NA,"CCCCCCCCCCCCCCCC=CC=CC(N)=O","CCCCCC=CCC=CCCCCCCCC(=O)NCC",NA,NA,NA,NA,"SNIUTNKNNXNVFA","InChI=1S/C20H37NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h16-19H,2-15H2,1H3,(H2,21,22)","SNIUTNKNNXNVFA-UHFFFAOYSA-N","InChI=1S/C20H37NO/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(22)21-4-2/h8-9,11-12H,3-7,10,13-19H2,1-2H3,(H,21,22)","XCLBZPCBKFADQY"
"685_432.26_4.2",685,432.258964940467,4.16605696315789,0.469727731050635,0.0679837625428955,0.0154587962587461,0.328153799861971,1.16759480317752,1.81082432662322,1.71590043579446,1.4066256973929,0.81975950821508,0.778965843657478,0.492238478996491,-0.286727364660987,"Amino acids and Peptides","Small peptides","Dipeptides","(3R)-4-acetyl-3-N-[(2S)-1-amino-3-cyclohexyl-1-oxopropan-2-yl]-1-N-propan-2-ylpiperazine-1,3-dicarboxamide",NA,NA,"CC(C)NC(=O)N1CCN(C(C1)C(=O)NC(CC2CCCCC2)C(=O)N)C(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H35N5O4/c1-13(2)22-20(29)24-9-10-25(14(3)26)17(12-24)19(28)23-16(18(21)27)11-15-7-5-4-6-8-15/h13,15-17H,4-12H2,1-3H3,(H2,21,27)(H,22,29)(H,23,28)","GMMOVYFRGAQMNG"
"2880_280.26_8.7",2880,280.26332336532,8.744783124,0.523248835564096,0.143582077122428,0.0342734926596695,0.281291729465435,0.842899768259613,1.46504163628996,1.52554084840149,1.29465610021667,0.848653840749826,0.609320810527688,0.372568925401128,-0.236751885126559,"Fatty acids","Fatty amides","N-acyl ethanolamines (endocannabinoids)","ACMC-20lypg",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(N)=O","CCCCCCC=CCCCCCCCC(=O)NCCO",NA,NA,NA,NA,"SFIHQZFZMWZOJV","InChI=1S/C18H33NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H2,19,20)/b7-6-,10-9-","SFIHQZFZMWZOJV-HZJYTTRNSA-N","InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h7-8,20H,2-6,9-17H2,1H3,(H,19,21)","WFRLANWAASSSFV"
"621_308.29_9.5",621,308.294621554711,9.51639597727273,0.524109485766758,0.132099758845195,0.0317696607604797,0.280577980005708,0.879097975211337,1.49798742258671,1.54400684317719,1.30744725730678,0.846788512035588,0.62667914677433,0.386752749029223,-0.239926397745106,"Fatty acids","Fatty amides","N-acyl ethanolamines (endocannabinoids)","Tocris-1484",NA,"CCCCCCCCCCCCCCCC=CC=CC(N)=O","CCCCCCCCC=CCCCCCCCC(=O)NCCO",NA,NA,NA,NA,"SNIUTNKNNXNVFA","InChI=1S/C20H37NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h16-19H,2-15H2,1H3,(H2,21,22)","SNIUTNKNNXNVFA-UHFFFAOYSA-N","InChI=1S/C20H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h9-10,22H,2-8,11-19H2,1H3,(H,21,23)","BOWVQLFMWHZBEF"
"3190_385.31_8.3",3190,385.305978298981,8.27046643125,0.630975569908561,0.0820843997247959,0.0257202248819428,0.199987455429872,1.08573937341902,1.58972523852543,1.72522608765693,1.44927464479939,0.840049113080409,0.786785436770909,0.535331018734765,-0.251454418036143,"Fatty acids","Fatty amides","N-acyl amines","N-palmitoyl glutamine","CCCCCCCCCCCCCCCC(NC(C(O)=O)CCC(N)=O)=O","COC(=O)CCCCCCCCC(O)CCCCCCO","CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)N)C(=O)O","InChI=1S/C21H40N2O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-20(25)23-18(21(26)27)16-17-19(22)24/h18H,2-17H2,1H3,(H2,22,24)(H,23,25)(H,26,27)",NA,"KCXYSRAVPMMHKU-UHFFFAOYSA-N","KCXYSRAVPMMHKU","OWNLLILEAVFEFO","InChI=1S/C17H34O4/c1-21-17(20)14-10-5-3-2-4-8-12-16(19)13-9-6-7-11-15-18/h16,18-19H,2-15H2,1H3","OWNLLILEAVFEFO-UHFFFAOYSA-N","InChI=1S/C21H40N2O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-20(25)23-18(21(26)27)16-17-19(22)24/h18H,2-17H2,1H3,(H2,22,24)(H,23,25)(H,26,27)","KCXYSRAVPMMHKU"
"1932_480.31_7.9",1932,480.308551607844,7.87365478571428,0.645585406393218,0.155913316287428,0.0484798463356827,0.190046295501802,0.807116790884434,1.31443876540264,1.62616460761923,1.3696195779185,0.842239199833326,0.701473300817758,0.453775229489002,-0.247698071328757,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1-18:1-lysoPE",NA,NA,"CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O",NA,NA,NA,NA,"NOVZJYYJYIFXJC","nan","nan","InChI=1S/C23H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24/h9-10,22,25H,2-8,11-21,24H2,1H3,(H,27,28)","PYVRVRFVLRNJLY"
"3773_468.31_8.3",3773,468.309183457318,8.29235301764706,0.649875190402339,0.00171618791814765,0.000834253522512984,0.187170042317474,2.76543515975872,3.07870195092463,1.82147372694946,1.65058612185125,0.906181679938693,0.865106185707604,0.722978415340974,-0.14212777036663,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1-heptadecanoyl-glycero-3-phosphoethanolamine",NA,NA,"CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O",NA,NA,NA,NA,"RVNBVQKDPQVSOY","nan","nan","InChI=1S/C22H46NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-22(25)28-19-21(24)20-30-31(26,27)29-18-17-23/h21,24H,2-20,23H2,1H3,(H,26,27)","RVNBVQKDPQVSOY"
"1512_213.12_1.1",1512,213.123365983227,1.13352923478261,0.676380776060447,0.0406921824431431,0.0148529102634373,0.169808744317217,1.39048901701336,1.82818844281014,1.57188550121853,1.40187406242171,0.891842351962005,0.652496133092501,0.487356750432362,-0.165139382660139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350_182.08_2.5",1350,182.081259250641,2.49522365,0.713535743257635,0.0402153194018028,0.110058074349762,0.146584266822987,1.39560847765423,0.958378090167317,1.3668025032964,1.55505680108432,1.13773335747769,0.450804795175684,0.636967278198981,0.186162483023297,NA,NA,NA,NA,NA,"NC(Cc1ccc(O)cc1)C(=O)O",NA,NA,NA,NA,NA,"OUYCCCASQSFEME","InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)","OUYCCCASQSFEME-UHFFFAOYSA-N",NA,NA
"2135_479.12_2.8",2135,479.121633531055,2.8427806875,0.715934499687139,0.130853503276252,0.0476902939004734,0.145126709152577,0.883214645716664,1.32157000113584,1.63177208640841,1.40311847506268,0.859874051498818,0.706439566641457,0.488636830888726,-0.217802735752731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1828_504.28_5.1",1828,504.280048571135,5.05670501052631,0.728775859521531,0.0151820594540529,0.0372720303017855,0.13740602166929,1.81866931217805,1.42861694948265,1.46852085505975,1.65042706949444,1.12387036507376,0.554363754105143,0.722839388906785,0.168475634801643,"Terpenoids","Sesquiterpenoids","Open-chain polyketides","Mycalamide A",NA,NA,"CC1C(OC(CC1=C)(C(C(=O)NC2C3C(C(C(C(O3)CC(CO)O)(C)C)OC)OCO2)O)OC)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C24H41NO10/c1-12-9-24(31-7,35-14(3)13(12)2)19(28)21(29)25-22-18-17(32-11-33-22)20(30-6)23(4,5)16(34-18)8-15(27)10-26/h13-20,22,26-28H,1,8-11H2,2-7H3,(H,25,29)","IJASURGZDJYQGF"
"3774_348.16_4.1",3774,348.164968109131,4.099347655,0.742387146746663,0.0248172339353293,0.0107495700348084,0.129369555842698,1.60524662547898,1.9686089064688,1.64312591414768,1.48023072315558,0.900862624349399,0.716443039482168,0.565822065860567,-0.150620973621601,"Amino acids and Peptides","Small peptides","Dipeptides","beta-D-Tyv-(1->3)-beta-D-GalNAc-OMe",NA,"OCCCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1","CC1C(CC(C(O1)OC2C(C(OC(C2O)CO)OC)NC(=O)C)O)O",NA,NA,NA,NA,"RHUHJBWULDUHIW","InChI=1S/C15H22O8/c16-5-1-2-8-3-4-10(9(18)6-8)22-15-14(21)13(20)12(19)11(7-17)23-15/h3-4,6,11-21H,1-2,5,7H2/t11-,12-,13+,14-,15-/m1/s1","RHUHJBWULDUHIW-UXXRCYHCSA-N","InChI=1S/C15H27NO9/c1-6-8(19)4-9(20)14(23-6)25-13-11(16-7(2)18)15(22-3)24-10(5-17)12(13)21/h6,8-15,17,19-21H,4-5H2,1-3H3,(H,16,18)","ZWJNARURCMXMTQ"
"612_520.27_6.8",612,520.269904727028,6.83698918571428,0.743356143384884,0.106191804944443,0.0414576235239852,0.128803065042537,0.973908997423424,1.38239559659817,1.51949423702981,1.35506368807704,0.891786000271914,0.603591203175915,0.43836065992869,-0.165230543247225,"Fatty acids","Steroids","Cholane steroids","3-Hydroxy-7-oxocholanoyltaurine",NA,NA,"CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(=O)CC4C3(CCC(C4)O)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H43NO6S/c1-16(4-7-23(30)27-12-13-34(31,32)33)19-5-6-20-24-21(9-11-26(19,20)3)25(2)10-8-18(28)14-17(25)15-22(24)29/h16-21,24,28H,4-15H2,1-3H3,(H,27,30)(H,31,32,33)","QNRIYEYAHVEGQJ"
"90_270.28_9.6",90,270.278921509338,9.636686196,0.757755176017324,0.049412992407126,0.0208643571613588,0.120471088403976,1.30615884482439,1.68059499152143,1.47533004115023,1.35255335120056,0.916780187127519,0.561037731062906,0.435685501996212,-0.125352229066694,"Fatty acids","Fatty amides","Primary amides","Heptadecanamide",NA,"CC(=O)NCCCCCCCCCCCCC(C)C","CCCCCCCCCCCCCCCCC(=O)N",NA,NA,NA,NA,"AMLDBWWQKYLAHJ","InChI=1S/C17H35NO/c1-16(2)14-12-10-8-6-4-5-7-9-11-13-15-18-17(3)19/h16H,4-15H2,1-3H3,(H,18,19)","AMLDBWWQKYLAHJ-UHFFFAOYSA-N","InChI=1S/C17H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17(18)19/h2-16H2,1H3,(H2,18,19)","REEPJBYQLCWOAR"
"68_224.2_8.7",68,224.20025743757,8.74458218571429,0.785382171587451,0.0373290493664461,0.0170357291075729,0.104918961569639,1.42795306981556,1.768639274446,1.58074663840027,1.4389744846814,0.91031317083024,0.660606151494567,0.525041011014991,-0.135565140479576,"Fatty acids","Fatty amides","N-acyl amines","N-Isobutyl-(6Z,8E)-decadienamide",NA,"CCCCCC[C@@H](C)/C=C(C)/C=C/C(N)=O","CC=CC=CCCCCC(=O)NCC(C)C",NA,NA,NA,NA,"SQTPXUBCYVVRHH","InChI=1S/C14H25NO/c1-4-5-6-7-8-12(2)11-13(3)9-10-14(15)16/h9-12H,4-8H2,1-3H3,(H2,15,16)/b10-9+,13-11+/t12-/m1/s1","SQTPXUBCYVVRHH-FHYDJSHKSA-N","InChI=1S/C14H25NO/c1-4-5-6-7-8-9-10-11-14(16)15-12-13(2)3/h4-7,13H,8-12H2,1-3H3,(H,15,16)","RUZPYFCFWHFTJY"
"1915_137.05_0.8",1915,137.045918377963,0.804859324545454,0.816123031033918,0.0135108971015252,0.027137560900112,0.0882443661585154,1.86931581357551,1.5664291889248,1.54290442807907,1.7025611958304,1.10347806697924,0.625648700011908,0.76770665452772,0.142057954515811,"Alkaloids","Pseudoalkaloids","Purine alkaloids","Sarcine","C1=NC2=C(N1)C(=O)NC=N2",NA,"C1=NC2=C(N1)C(=O)N=CN2","InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",NA,"FDGQSTZJBFJUBT-UHFFFAOYSA-N","FDGQSTZJBFJUBT",NA,NA,NA,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)","FDGQSTZJBFJUBT"
"2378_479.12_3.1",2378,479.121685982761,3.10373283125,0.826274380551491,0.080997007932035,0.0386104308917588,0.0828757127616572,1.09153102386959,1.4132953516298,1.6057557008199,1.44604457129266,0.900538338773639,0.683252418368915,0.532112021024764,-0.151140397344151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4131_302.31_7.1",4131,302.305499683727,7.06126175,0.855246337759527,0.0287320067350342,0.0551870310967891,0.0679087768263071,1.54163404043629,1.25816296909769,1.39374909554544,1.50046466201297,1.07656727226486,0.478970868815876,0.585409341902558,0.106438473086681,"Fatty acids","Sphingolipids","Sphingoid bases","saginfol",NA,NA,"CCCCCCCCCCCCCCCC(C(CO)N)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-16,19H2,1H3","OTKJDMGTUTTYMP"
"3047_165.05_1.2",3047,165.054534912109,1.24614825909091,0.874677076982898,0.0249239323901682,0.0451581335127499,0.0581522550572111,1.60338343550333,1.34526401674408,1.50118513548487,1.63045960216962,1.08611493920968,0.586101910053465,0.705278695933627,0.119176785880162,NA,NA,NA,NA,NA,"O=C(O)/C=C/c1ccccc1O",NA,NA,NA,NA,NA,"PMOWTIHVNWZYFI","InChI=1S/C9H8O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-6,10H,(H,11,12)/b6-5+","PMOWTIHVNWZYFI-AATRIKPKSA-N",NA,NA
"1329_482.32_7.2",1329,482.323614682299,7.22761345882353,0.884067311038154,0.0437779869717292,0.0247885694781576,0.0535146674534986,1.35874421232427,1.60574853517927,1.61247246978737,1.49292502831336,0.925860786020252,0.68927452919308,0.57814171805363,-0.11113281113945,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","Lysophosphatidylcholine(15:0/0:0)",NA,"CC(C)CCCCCCCCC[C@@H](C)C(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C","CCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O",NA,NA,NA,NA,"SKOJWJADWCAPSY","InChI=1S/C23H48NO7P/c1-20(2)14-12-10-8-7-9-11-13-15-21(3)23(26)29-18-22(25)19-31-32(27,28)30-17-16-24(4,5)6/h20-22,25H,7-19H2,1-6H3/t21-,22-/m1/s1","SKOJWJADWCAPSY-FGZHOGPDSA-N","InChI=1S/C23H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-23(26)29-20-22(25)21-31-32(27,28)30-19-18-24(2,3)4/h22,25H,5-21H2,1-4H3/p+1","RJZVWDTYEWCUAR"
"2051_136.08_1.6",2051,136.075757446289,1.616202784,0.902980668039234,0.000927156595551759,0.00129866738800755,0.0443215474204444,3.0328469078831,2.88650206528546,1.62592881472132,1.69456176737645,1.04221153597484,0.701264095729885,0.760912224525422,0.0596481287955374,NA,NA,NA,NA,NA,"ON=CCc1ccccc1",NA,NA,NA,NA,NA,"CXISHLWVCSLKOJ","InChI=1S/C8H9NO/c10-9-7-6-8-4-2-1-3-5-8/h1-5,7,10H,6H2","CXISHLWVCSLKOJ-UHFFFAOYSA-N",NA,NA
"4242_490.29_6.3",4242,490.293055534363,6.28492176875,0.908826875276367,0.0442026820048588,0.0267641016818179,0.0415188387505204,1.35455137896373,1.57244732882367,1.7244626496358,1.58972096678392,0.921864539727588,0.786146881614796,0.668773561003754,-0.117373320611042,"Fatty acids","Fatty esters","Fatty acyl carnitines","2-[7-[2-(3-hydroxyoct-1-enyl)-5-oxocyclopentyl]heptanoylamino]-3-methylpentanoic acid",NA,NA,"CCCCCC(C=CC1CCC(=O)C1CCCCCCC(=O)NC(C(C)CC)C(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H45NO5/c1-4-6-9-12-21(28)17-15-20-16-18-23(29)22(20)13-10-7-8-11-14-24(30)27-25(26(31)32)19(3)5-2/h15,17,19-22,25,28H,4-14,16,18H2,1-3H3,(H,27,30)(H,31,32)","JHROCXRVEIGATO"
"130_184.1_3.2",130,184.096778551737,3.15152784166667,0.913686790725835,0.00550053936373363,0.00826618567921789,0.0392026536877134,2.25959472301333,2.08269484360379,1.57037720189973,1.65287767584297,1.05253545061877,0.651111133606386,0.724979959364172,0.073868825757786,"Amino acids and Peptides","Small peptides","Aminoacids","[(2R)-2,3-dicarboxycyclopropyl]methyl-trimethylazanium",NA,"O=C(O)c1cccc(O)c1|O=C(O)c1ccccc1O|O=C(O)c1ccc(O)cc1","C[N+](C)(C)CC1C(C1C(=O)O)C(=O)O",NA,NA,NA,NA,"IJFXRHURBJZNAO|YGSDEFSMJLZEOE|FJKROLUGYXJWQN","InChI=1S/C7H6O3/c8-6-3-1-2-5(4-6)7(9)10/h1-4,8H,(H,9,10)|InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)|InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)","IJFXRHURBJZNAO-UHFFFAOYSA-N|YGSDEFSMJLZEOE-UHFFFAOYSA-N|FJKROLUGYXJWQN-UHFFFAOYSA-N","InChI=1S/C9H15NO4/c1-10(2,3)4-5-6(8(11)12)7(5)9(13)14/h5-7H,4H2,1-3H3,(H-,11,12,13,14)/p+1","LGCMKYRYRXDCIT"
"1399_170.08_2.8",1399,170.081153233846,2.798025425,0.917479491584608,0.0319561114354187,0.0517726182070962,0.0374036347501861,1.49544607306535,1.28589987163892,1.4393948551996,1.52729300691982,1.0610660455001,0.525462406878166,0.610976865722703,0.0855144588445374,NA,NA,NA,NA,NA,"COc1ccc(C(=O)O)cc1|COc1ccccc1C(=O)O|O=C(O)Cc1ccc(O)cc1|O=C(O)Cc1ccccc1O|COC(=O)c1ccccc1O",NA,NA,NA,NA,NA,"ZEYHEAKUIGZSGI|ILUJQPXNXACGAN|XQXPVVBIMDBYFF|CCVYRRGZDBSHFU|OSWPMRLSEDHDFF","InChI=1S/C8H8O3/c1-11-7-4-2-6(3-5-7)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)|InChI=1S/C8H8O3/c9-7-4-2-1-3-6(7)5-8(10)11/h1-4,9H,5H2,(H,10,11)|InChI=1S/C8H8O3/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5,9H,1H3","ZEYHEAKUIGZSGI-UHFFFAOYSA-N|ILUJQPXNXACGAN-UHFFFAOYSA-N|XQXPVVBIMDBYFF-UHFFFAOYSA-N|CCVYRRGZDBSHFU-UHFFFAOYSA-N|OSWPMRLSEDHDFF-UHFFFAOYSA-N",NA,NA
