"feature_id_full","feature_id","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_fold_change","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"1535_170.08_2.7",1535,170.081072692871,2.70637476,0.929375996432825,0.00762056741666017,0.0111545910577168,0.0318085485037941,2.11801269050424,1.95254634690704,1.56793596504692,1.64636321987965,1.05001942463281,0.648866640578315,0.719282657576578,0.0704160169982628,"Amino acids and Peptides","Small peptides","Aminoacids","(2S,5S)-5-carboxyethyl proline",NA,"COc1ccc(C(=O)O)cc1|COc1ccccc1C(=O)O|O=C(O)Cc1ccc(O)cc1|O=C(O)Cc1ccccc1O|COC(=O)c1ccccc1O","C1CC(NC1CCC(=O)O)C(=O)O",NA,NA,NA,NA,"ZEYHEAKUIGZSGI|ILUJQPXNXACGAN|XQXPVVBIMDBYFF|CCVYRRGZDBSHFU|OSWPMRLSEDHDFF","InChI=1S/C8H8O3/c1-11-7-4-2-6(3-5-7)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O3/c1-11-7-5-3-2-4-6(7)8(9)10/h2-5H,1H3,(H,9,10)|InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)|InChI=1S/C8H8O3/c9-7-4-2-1-3-6(7)5-8(10)11/h1-4,9H,5H2,(H,10,11)|InChI=1S/C8H8O3/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5,9H,1H3","ZEYHEAKUIGZSGI-UHFFFAOYSA-N|ILUJQPXNXACGAN-UHFFFAOYSA-N|XQXPVVBIMDBYFF-UHFFFAOYSA-N|CCVYRRGZDBSHFU-UHFFFAOYSA-N|OSWPMRLSEDHDFF-UHFFFAOYSA-N","InChI=1S/C8H13NO4/c10-7(11)4-2-5-1-3-6(9-5)8(12)13/h5-6,9H,1-4H2,(H,10,11)(H,12,13)","ZASXUESHZGBSOD"
"2695_153.04_0.8",2695,153.040672302246,0.833668129411765,0.944048653216713,0.00916912355648403,0.00658982692777865,0.0250056229910683,2.03767217499234,2.18112599136923,1.66673570582187,1.59598057582986,0.957548680486732,0.73702535439658,0.674443093086279,-0.0625822613103008,"Alkaloids","Pseudoalkaloids (transamidation)","Purine alkaloids","xanthine","c1[nH]c2c(n1)[nH]c(=O)[nH]c2=O",NA,"C1=NC2=C(N1)C(=O)NC(=O)N2","InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",NA,"LRFVTYWOQMYALW-UHFFFAOYSA-N","LRFVTYWOQMYALW",NA,NA,NA,"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)","LRFVTYWOQMYALW"
"1190_437.21_4.2",1190,437.214381747776,4.16833218333333,0.946041586845829,4.74236019261109e-05,5.53551314410594e-05,0.0240897721175637,4.32400546349096,4.25684211366079,1.81338074726848,1.85412880668858,1.02247076874588,0.858681872972192,0.89074147174981,0.0320595987776185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442_303.14_2.2",1442,303.142217255112,2.185641705,0.95453263819734,0.0109501299494792,0.00808162202358031,0.020209217247615,1.96058072685063,2.0925014653153,1.63986849066896,1.57700377248844,0.961664780719776,0.713580122485352,0.657186111329344,-0.0563940111560074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4348_242.25_8.7",4348,242.247661743695,8.728136668,0.966910313149975,0.030968431482489,0.0231838035578734,0.0146138075203678,1.50908079063128,1.63481531174234,1.52830584614739,1.4762547956749,0.9659419934801,0.611933285890801,0.561941746284688,-0.0499915396061135,"Fatty acids","Fatty amides","Primary amides","Pentadecanamide",NA,"CC(C)CCCCCCCCCCCC(N)=O","CCCCCCCCCCCCCCC(=O)N",NA,NA,NA,NA,"ZMLQVXILYPDTDA","InChI=1S/C15H31NO/c1-14(2)12-10-8-6-4-3-5-7-9-11-13-15(16)17/h14H,3-13H2,1-2H3,(H2,16,17)","ZMLQVXILYPDTDA-UHFFFAOYSA-N","InChI=1S/C15H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17/h2-14H2,1H3,(H2,16,17)","RQGCQWARLQDMCZ"
"678_550.39_8.9",678,550.386354447031,8.89647841875,0.987271872452599,0.0235915595330771,0.0198124729002348,0.00556323593505432,1.62724334888877,1.70306131447156,1.63113138733846,1.59132316629196,0.975594718270084,0.705872995555161,0.670226848278952,-0.0356461472762086,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","Butenoyl PAF",NA,NA,"CCCCCCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)C=CC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C28H56NO7P/c1-6-8-9-10-11-12-13-14-15-16-17-18-19-20-23-33-25-27(36-28(30)21-7-2)26-35-37(31,32)34-24-22-29(3,4)5/h7,21,27H,6,8-20,22-26H2,1-5H3/p+1","SRZBVCCSIMMDOV"
"4006_541.34_8.5",4006,541.335430146694,8.49000836875,0.988071670245532,0.0358850396640793,0.0428985043509982,0.00521155251434073,1.44508656940153,1.36755784915401,1.54268383716147,1.58239796568493,1.02574353057107,0.625442421405647,0.662112476496476,0.0366700550908295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2087_490.29_6.1",2087,490.293328094482,6.138939015,0.992163312173946,0.00036291096935126,0.000392757077571693,0.0034168361740447,3.44019990461089,3.40587598013233,1.74432069487096,1.76310254874229,1.01076743165781,0.802665305233355,0.81811638972293,0.015451084489575,"Fatty acids","Fatty esters","Fatty acyl carnitines","2-[7-[2-(3-hydroxyoct-1-enyl)-5-oxocyclopentyl]heptanoylamino]-3-methylpentanoic acid",NA,NA,"CCCCCC(C=CC1CCC(=O)C1CCCCCCC(=O)NC(C(C)CC)C(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H45NO5/c1-4-6-9-12-21(28)17-15-20-16-18-23(29)22(20)13-10-7-8-11-14-24(30)27-25(26(31)32)19(3)5-2/h15,17,19-22,25,28H,4-14,16,18H2,1-3H3,(H,27,30)(H,31,32)","JHROCXRVEIGATO"
"10_137.05_1.2",10,137.045756530762,1.156007972,0.992334100776056,0.0257001958339383,0.0224168373353485,0.00334208420191576,1.5900635673584,1.64942565956858,1.54174860850332,1.51580243919147,0.983170946827034,0.624567544220088,0.600081733342877,-0.0244858108772107,"Alkaloids","Pseudoalkaloids","Purine alkaloids","Sarcine","C1=NC2=C(N1)C(=O)NC=N2",NA,"C1=NC2=C(N1)C(=O)N=CN2","InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",NA,"FDGQSTZJBFJUBT-UHFFFAOYSA-N","FDGQSTZJBFJUBT",NA,NA,NA,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)","FDGQSTZJBFJUBT"
"732_242.25_8.7",732,242.247590943073,8.728136668,0.992565016637004,0.0134572104694773,0.0152859842404443,0.00324103575691796,1.87104495521363,1.81570659250007,1.51303024550498,1.53549776775948,1.01484935434784,0.597440827345732,0.618706414987402,0.0212655876416703,"Fatty acids","Fatty amides","Primary amides","Pentadecanamide",NA,"CC(C)CCCCCCCCCCCC(N)=O","CCCCCCCCCCCCCCC(=O)N",NA,NA,NA,NA,"ZMLQVXILYPDTDA","InChI=1S/C15H31NO/c1-14(2)12-10-8-6-4-3-5-7-9-11-13-15(16)17/h14H,3-13H2,1-2H3,(H2,16,17)","ZMLQVXILYPDTDA-UHFFFAOYSA-N","InChI=1S/C15H31NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(16)17/h2-14H2,1H3,(H2,16,17)","RQGCQWARLQDMCZ"
"1668_386.29_8.5",1668,386.289886475125,8.54992140476191,0.993344730676744,0.0348108296981693,0.039743845577202,0.00290000764848585,1.4582856254074,1.40073011326655,1.54894890782049,1.57824647924555,1.01891448535012,0.631289557523441,0.658322532738379,0.0270329752149385,"Fatty acids","Fatty amides","N-acyl amines","Palmitoylglutamic acid","CCCCCCCCCCCCCCCC(NC(C(O)=O)CCC(O)=O)=O","CCCCCC[C@H](O)[C@@H](O)C=C[C@H](O)CCCCCCC(=O)OC","CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O","InChI=1S/C21H39NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(23)22-18(21(26)27)16-17-20(24)25/h18H,2-17H2,1H3,(H,22,23)(H,24,25)(H,26,27)",NA,"KMAOMYOPEIRFLB-UHFFFAOYSA-N","KMAOMYOPEIRFLB","VAGGDCACZPJMFS","InChI=1S/C19H36O5/c1-3-4-5-9-12-17(21)18(22)15-14-16(20)11-8-6-7-10-13-19(23)24-2/h14-18,20-22H,3-13H2,1-2H3/t16-,17+,18+/m1/s1","VAGGDCACZPJMFS-SQNIBIBYSA-N","InChI=1S/C21H39NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-19(23)22-18(21(26)27)16-17-20(24)25/h18H,2-17H2,1H3,(H,22,23)(H,24,25)(H,26,27)","KMAOMYOPEIRFLB"
"527_295.13_2.3",527,295.128527189556,2.34016375789474,0.994328698498102,0.013227076216683,0.0118551479140679,0.00247002571702656,1.87853614396747,1.92609302305545,1.61605384658456,1.59294787582026,0.985702227179415,0.692475269195082,0.671699060004504,-0.0207762091905784,"Amino acids and Peptides","Small peptides","Dipeptides","gamma-GLU-PHE","O=C(O)[C@H](CC1=CC=CC=C1)NC(CC[C@H](N)C(O)=O)=O","N[C@@H](CCC(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(=O)O","C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N","InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)/t10-,11-/m0/s1",NA,"XHHOHZPNYFQJKL-QWRGUYRKSA-N","XHHOHZPNYFQJKL","XHHOHZPNYFQJKL","InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)/t10-,11-/m0/s1","XHHOHZPNYFQJKL-QWRGUYRKSA-N","InChI=1S/C14H18N2O5/c15-10(13(18)19)6-7-12(17)16-11(14(20)21)8-9-4-2-1-3-5-9/h1-5,10-11H,6-8,15H2,(H,16,17)(H,18,19)(H,20,21)","XHHOHZPNYFQJKL"
"901_200.09_2.5",901,200.09195037948,2.491862668,0.994814946798447,0.0181551711408308,0.0202615127114407,0.00225769820776857,1.74099965282831,1.69332813362003,1.57870773570647,1.60222547855595,1.01489683132449,0.658744111493199,0.680077190133756,0.0213330786405567,"Amino acids and Peptides","Small peptides","Aminoacids","Ethyl acetaminomalonate",NA,"O=C(O)c1cccc(O)c1O|O=C(O)c1ccc(O)c(O)c1|O=C(O)c1cc(O)ccc1O","CCOC(=O)C(C(=O)OCC)NC(=O)C",NA,NA,NA,NA,"GLDQAMYCGOIJDV|YQUVCSBJEUQKSH|WXTMDXOMEHJXQO","InChI=1S/C7H6O4/c8-5-3-1-2-4(6(5)9)7(10)11/h1-3,8-9H,(H,10,11)|InChI=1S/C7H6O4/c8-5-2-1-4(7(10)11)3-6(5)9/h1-3,8-9H,(H,10,11)|InChI=1S/C7H6O4/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,8-9H,(H,10,11)","GLDQAMYCGOIJDV-UHFFFAOYSA-N|YQUVCSBJEUQKSH-UHFFFAOYSA-N|WXTMDXOMEHJXQO-UHFFFAOYSA-N","InChI=1S/C9H15NO5/c1-4-14-8(12)7(10-6(3)11)9(13)15-5-2/h7H,4-5H2,1-3H3,(H,10,11)","ISOLMABRZPQKOV"
"2268_166.05_0.6",2268,166.053343604593,0.623513397647059,0.995874079869231,0.0279187793276202,0.0309204700365033,0.00179557108948694,1.55410357397394,1.50975391279032,1.64067258854741,1.66737203829821,1.01627347829005,0.714287364380417,0.737576046689437,0.0232886823090198,"Amino acids and Peptides","Small peptides","Aminoacids","bmse000397","CS(=O)CCC(C(=O)O)N","C[S@+]([O-])CC[C@H](N)C(=O)O","CS(=O)CCC(C(=O)O)N","1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-,10?/m0/s1",NA,"QEFRNWWLZKMPFJ-UHFFFAOYSA-N","QEFRNWWLZKMPFJ","QEFRNWWLZKMPFJ","InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-,10-/m0/s1","QEFRNWWLZKMPFJ-MFXDVPHUSA-N","InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","QEFRNWWLZKMPFJ"
"1279_165.05_0.9",1279,165.054686431885,0.9368586532,0.99642925396691,0.033635405679558,0.0370447129918646,0.00155353058364263,1.47320332988601,1.43127376561453,1.45489978927376,1.47116811413832,1.01118174941291,0.540919786469195,0.556962116460478,0.0160423299912833,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","ACMC-20anjv",NA,"O=C(O)/C=C/c1ccccc1O","C1=CC(=CC=C1CC(C(=O)O)O)O",NA,NA,NA,NA,"PMOWTIHVNWZYFI","InChI=1S/C9H8O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-6,10H,(H,11,12)/b6-5+","PMOWTIHVNWZYFI-AATRIKPKSA-N","InChI=1S/C9H10O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8,10-11H,5H2,(H,12,13)","JVGVDSSUAVXRDY"
"2471_314.34_8",2471,314.341822510239,7.97488686,0.997819648102666,0.0511615139121963,0.0473511391169179,0.000947948604338896,1.29105661286451,1.32466956879923,1.57167956063967,1.55372053690561,0.988573355419381,0.652307106018834,0.635727033811515,-0.0165800722073192,"Fatty acids","Fatty acyls","Fatty alcohols","2-(Octadecylamino)ethanol",NA,NA,"CCCCCCCCCCCCCCCCCCNCCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C20H43NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-21-19-20-22/h21-22H,2-20H2,1H3","YGCMLNDQGHTAPC"
"2604_479.26_5.8",2604,479.261558532897,5.82462159411765,0.998167602477081,0.0063924049566727,0.00677041665267697,0.000796530135859614,2.19433572041534,2.16938460393073,1.6590069453592,1.67209404531025,1.0078885142631,0.730319926085399,0.741655992686192,0.011336066600793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3380_182.08_0.9",3380,182.08117401123,0.9114548852,0.998496894566528,0.0248260499178318,0.0263818456902668,0.000653281494047644,1.60509237570755,1.5786948242158,1.47484472968131,1.48507500390279,1.00693650932576,0.560563076840561,0.570535796363439,0.00997271952287834,"Amino acids and Peptides","Small peptides","Aminoacids","tyrosine",NA,"N[C@@H](Cc1ccc(O)cc1)C(=O)O","C1=CC(=CC=C1CC(C(=O)O)N)O",NA,NA,NA,NA,"OUYCCCASQSFEME","InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1","OUYCCCASQSFEME-QMMMGPOBSA-N","InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)","OUYCCCASQSFEME"
"3526_208.1_3.2",3526,208.096499235999,3.17854207826087,0.998634565729325,0.0270449694052106,0.0255190364018754,0.000593405789715423,1.56791350551997,1.59313572858917,1.60373431727034,1.59056159082046,0.991786216514777,0.681435157438464,0.66953623798924,-0.0118989194492243,"Amino acids and Peptides","Small peptides","Dipeptides","Afalanina","CC(=O)NC(Cc1ccccc1)C(=O)O",NA,"CC(=O)NC(CC1=CC=CC=C1)C(=O)O","\"\"InChI=1S/C11H13NO3/c1-8(13)12-10(11(14)15)7-9-5-3-2-4-6-9/h2-6,10H,7H2,1H3,(H,12,13)(H,14,15)\"\"","CBQJSKKFNMDLON-UHFFFAOYSA-N","CBQJSKKFNMDLON-UHFFFAOYSA-N","CBQJSKKFNMDLON",NA,NA,NA,"InChI=1S/C11H13NO3/c1-8(13)12-10(11(14)15)7-9-5-3-2-4-6-9/h2-6,10H,7H2,1H3,(H,12,13)(H,14,15)","CBQJSKKFNMDLON"
"449_121.03_1.8",449,121.028579950333,1.78797306875,0.999446923755539,0.0114194203084537,0.0118124508637081,0.000240264409435915,1.94235594190713,1.92765998501515,1.63512640215129,1.64277896152016,1.0046801026262,0.709402166431644,0.716138376470945,0.00673621003930066,"Shikimates and Phenylpropanoids","Phenolic acids (C6-C1)","Simple phenolic acids","Domerine",NA,NA,"C1=CC=C(C(=C1)C(=O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)","YGSDEFSMJLZEOE"
"131_261.14_2.2",131,261.144465130107,2.1830942,0.999993495004413,0.0160047096580864,0.0159439235715461,2.82509287674556e-06,1.79575219999749,1.7974047961274,1.61492585753145,1.61408274682066,0.999477926056566,0.691467931218225,0.690714541049251,-0.000753390168973646,"Amino acids and Peptides","Small peptides","Dipeptides","gamma-Glu-leu","CC(C)CC(C(O)=O)NC(=O)CCC(N)C(O)=O","CC(C)C[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)O|CC(C)(CO)C(O)C(=O)NCCC(=O)O","CC(C)CC(C(=O)O)NC(=O)CCC(C(=O)O)N","1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1",NA,"MYFMARDICOWMQP-UHFFFAOYSA-N","MYFMARDICOWMQP","NFNVDJGXRFEYTK|GHOKWGTUZJEAQD","InChI=1S/C11H20N2O5/c1-6(2)5-7(12)10(16)13-8(11(17)18)3-4-9(14)15/h6-8H,3-5,12H2,1-2H3,(H,13,16)(H,14,15)(H,17,18)/t7-,8-/m0/s1|InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)","NFNVDJGXRFEYTK-YUMQZZPRSA-N|GHOKWGTUZJEAQD-UHFFFAOYSA-N","InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)","MYFMARDICOWMQP"
"3910_416.25_4.6",3910,416.246481502757,4.63971735294118,0.999994441788706,0.0327509066338096,0.0326273651930115,2.41390720289007e-06,1.48477667305813,1.48641799603553,1.60796141741842,1.60705452932281,0.999436001333251,0.685232789870752,0.684418882248178,-0.00081390762257457,"Alkaloids","Pseudoalkaloids","Purine alkaloids","null",NA,NA,"CC(=O)N1CCN(CC1)CC2CN3CCC2CC3CNC(=S)NC4=CC=CC=C4",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H33N5OS/c1-17(28)26-11-9-25(10-12-26)15-19-16-27-8-7-18(19)13-21(27)14-23-22(29)24-20-5-3-2-4-6-20/h2-6,18-19,21H,7-16H2,1H3,(H2,23,24,29)","YDOJPHWMTXTPLK"
"1705_476.32_6",1705,476.321930829387,6.04415163529412,0.999999382555185,0.0157504333169882,0.0157688814995127,2.6815295903552e-07,1.80270749364656,1.80219911046418,1.70708443969959,1.70739961155607,1.00018462581531,0.77153442199946,0.771800756162304,0.000266334162843918,"Fatty acids","Fatty amides","N-acyl amines","null",NA,NA,"CC1CCC2CC3=C(C(CC13C24CN(C=CC4CNC)C(=NCCNC)N)(COC)O)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C25H41N5O4/c1-16-5-6-17-11-19-20(21(31)32)23(33,15-34-4)13-24(16,19)25(17)14-30(10-7-18(25)12-28-3)22(26)29-9-8-27-2/h7,10,16-18,27-28,33H,5-6,8-9,11-15H2,1-4H3,(H2,26,29)(H,31,32)","FCJIOKJCMDMFJT"
"3846_565.16_2.8",3846,565.15543566293,2.7919226,1,0.000624692751173828,0.000624692751173828,0,3.20433353350247,3.20433353350247,1.77110966904739,1.77110966904739,1,0.824653548110245,0.824653548110245,0,"Shikimates and Phenylpropanoids","Flavonoids","Flavones","Vicenin 3",NA,NA,"C1C(C(C(C(O1)C2=C3C(=C(C(=C2O)C4C(C(C(C(O4)CO)O)O)O)O)C(=O)C=C(O3)C5=CC=C(C=C5)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H28O14/c27-6-13-18(32)21(35)23(37)26(40-13)15-19(33)14-10(29)5-12(8-1-3-9(28)4-2-8)39-24(14)16(20(15)34)25-22(36)17(31)11(30)7-38-25/h1-5,11,13,17-18,21-23,25-28,30-37H,6-7H2","MMDUKUSNQNWVET"
"89_412.31_8.7",89,412.305154419805,8.74335328666667,1,0.0168888782333192,0.0168888782333192,0,1.77239919550053,1.77239919550053,1.7396538461863,1.7396538461863,1,0.798800269251302,0.798800269251302,0,"Fatty acids","Fatty amides","N-acyl amines","Oleoyl glutamic acid",NA,NA,"CCCCCCCCC=CCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C23H41NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(25)24-20(23(28)29)18-19-22(26)27/h9-10,20H,2-8,11-19H2,1H3,(H,24,25)(H,26,27)(H,28,29)","UUFVSGRELDGPGL"
"3755_392.31_9",3755,392.314637756655,8.9558868,1,0.0203210694910436,0.0203210694910435,0,1.6920534390143,1.69205343901431,1.60977148581368,1.60977148581368,1,0.686855905928852,0.686855905928852,0,"Fatty acids","Fatty amides","N-acyl amines","N,N-(2,2-dihydroxy-ethyl)arachidonoylamide",NA,"O=C(O)CCCCCCCCCCCCCCCCCCCO","CCCCCC=CCC=CCC=CCC=CCCCC(=O)N(CCO)CCO",NA,NA,NA,NA,"JLDIWYKSFMPIDW","InChI=1S/C20H40O3/c21-19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20(22)23/h21H,1-19H2,(H,22,23)","JLDIWYKSFMPIDW-UHFFFAOYSA-N","InChI=1S/C24H41NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-24(28)25(20-22-26)21-23-27/h6-7,9-10,12-13,15-16,26-27H,2-5,8,11,14,17-23H2,1H3","HVEFQBBVYPUGOM"
"3842_446.24_4.2",3842,446.238632202571,4.21889169333333,1,0.0240244638996734,0.0240244638996734,0,1.61934629473169,1.61934629473169,1.62218225061264,1.62218225061264,1,0.697935914058526,0.697935914058526,0,"Alkaloids","Ornithine alkaloids","Polyamines","null",NA,NA,"C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)CCCCCCCN=C(N)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C22H33N5O6/c23-22(24)25-12-8-3-1-2-7-11-18(28)26-16(14-19(29)30)20(31)27-17(21(32)33)13-15-9-5-4-6-10-15/h4-6,9-10,16-17H,1-3,7-8,11-14H2,(H,26,28)(H,27,31)(H,29,30)(H,32,33)(H4,23,24,25)","PLSJXKVBQIPFJY"
"3693_231.21_2.9",3693,231.206501261393,2.91611166,1,0.0257037787943192,0.0257037787943194,0,1.5900030249612,1.5900030249612,1.60476953498597,1.60476953498597,1,0.682366123137846,0.682366123137846,0,"Fatty acids","Ornithine alkaloids","Polyamines","N-(6-Aminohexyl)-6-hydroxyhexanamide",NA,NA,"C(CCCNC(=O)CCCCCO)CCN",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H26N2O2/c13-9-5-1-2-6-10-14-12(16)8-4-3-7-11-15/h15H,1-11,13H2,(H,14,16)","PPTSELWQYYWEQG"
"4031_240.16_2.6",4031,240.159429822709,2.56189608571429,1,0.0428982849999761,0.0428982849999761,0,1.36756006981842,1.36756006981842,1.59489824188018,1.59489824188018,1,0.673464379715529,0.673464379715529,0,"Alkaloids","Ornithine alkaloids","Pyrrolidine alkaloids","ethyl n-boc-isonipecotate",NA,"CC=C(C)C(=O)OCC1CCN2CCC(O)C12","CCOC(=O)C1CCN(CC1)C(=O)OC(C)(C)C",NA,NA,NA,NA,"FOWFFDPFIJUTGG","InChI=1S/C13H21NO3/c1-3-9(2)13(16)17-8-10-4-6-14-7-5-11(15)12(10)14/h3,10-12,15H,4-8H2,1-2H3","FOWFFDPFIJUTGG-UHFFFAOYSA-N","InChI=1S/C13H23NO4/c1-5-17-11(15)10-6-8-14(9-7-10)12(16)18-13(2,3)4/h10H,5-9H2,1-4H3","MYHJCTUTPIKNAT"
"1908_240.21_1.8",1908,240.20650278775,1.75867309333333,1,0.0465879119553434,0.0465879119553434,0,1.33172675395602,1.33172675395602,1.56111658490786,1.56111658490786,1,0.642578282471337,0.642578282471337,0,"Alkaloids","Ornithine alkaloids","Polyamines","N1, N8-bis(ethyl)spermidine",NA,NA,"CCC(=O)NCCCCNCCCNC(=O)CC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H27N3O2/c1-3-12(17)15-10-6-5-8-14-9-7-11-16-13(18)4-2/h14H,3-11H2,1-2H3,(H,15,17)(H,16,18)","LOGGQZPSIXJUSA"
"1471_478.34_6.4",1471,478.337507121216,6.39194206666666,1,0.048256765097599,0.0482567650975992,0,1.31644179447344,1.31644179447344,1.57064620376504,1.57064620376504,1,0.651358242658377,0.651358242658377,0,"Amino acids and Peptides","Fatty amides","N-acyl amines","null",NA,NA,"CC(C)CC(C(=O)C)NC(=O)C1CCCN1C(=O)C(C(C)C)NC(=O)C(CCCCN)NC(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C25H45N5O5/c1-15(2)14-20(17(5)31)28-24(34)21-11-9-13-30(21)25(35)22(16(3)4)29-23(33)19(27-18(6)32)10-7-8-12-26/h15-16,19-22H,7-14,26H2,1-6H3,(H,27,32)(H,28,34)(H,29,33)","ZETHLDWUNRZGGA"
