"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_p_value","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_p_value_minus_log10","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_p_value_minus_log10","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_fold_change","sample_Biscutella laevigata_treatment_distal_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_proximal_fold_change_log2","sample_Biscutella laevigata_control_NA_vs_sample_Biscutella laevigata_treatment_distal_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","sample_Biscutella.laevigata_control_NA","sample_Biscutella.laevigata_control_NA.pval","sample_Biscutella.laevigata_treatment_distal","sample_Biscutella.laevigata_treatment_distal.pval","sample_Biscutella.laevigata_treatment_proximal","sample_Biscutella.laevigata_treatment_proximal.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
971,"971_540.31_7","NA_[971_540.31_7]",540.306570870536,7.01691666666667,0.00217171241196612,0.853490889267979,0.00351541244823483,2.66319768652591,0.0688011104739825,2.45402371374967,1.52825213585518,0.967216621540352,0.632890737626299,0.611882583386432,-0.0480890574883004,-0.659971640874733,"1-18:3-lysoPC",NA,NA,0.470500684997115,-60.0241580877265,3021.2351815824,1,"InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3/p+1","WKQNRCYKYCKESD","C26H48NO7P","[M + Na]+","CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O","Fatty acids","Glycerophosphocholines","Glycerophospholipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301538758438308,0.343313373253493,3.37099931231621,0.031936127744511,-0.447303065060821,0.514970059880239,2.38362576281703,0.109780439121756,0.177053968253968,0.277445109780439
1216,"1216_768.56_11.6","NA_[1216_768.56_11.6]",768.56162109375,11.56288375,0.0347475549423291,0.0111346640645613,0.59977709608846,1.45907574970448,1.95332288119915,0.222010122825106,0.893775286899193,0.659415218442453,0.737786363203425,-0.162015940466465,-0.600740911976571,-0.438724971510106,"null",NA,NA,0.231256729396093,-487.513946091535,161.859100388914,0.897989949748744,"InChI=1S/C43H77NO10/c1-4-6-8-10-12-13-14-15-16-17-18-20-22-24-30-37(48)42(52)44-34(32-53-43-41(51)40(50)39(49)38(31-45)54-43)36(47)29-26-25-28-35(46)33(3)27-23-21-19-11-9-7-5-2/h24,26,29-30,34,36-41,43,45,47-51H,3-23,25,27-28,31-32H2,1-2H3,(H,44,52)","MFDPZDJWPLVIDT","C43H77NO10","[M + H]+","CCCCCCCCCCCCCCC=CC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC(=O)C(=C)CCCCCCCCC)O)O","Fatty acids","Glycosyldiacylglycerols","Glycerolipids","nan","nan","nan","VSXIALWYRJBSSV",NA,"nan","nan","nan","nan","nan","nan","nan","nan","nan","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","nan","nan","nan",0,2.1932960518294,0.0658682634730539,1.34406227991274,0.153692614770459,0,0.499001996007984,1.83853505782999,0.115768463073852,0.088215873015873,0.726546906187625
1407,"1407_507.49_8.5","NA_[1407_507.49_8.5]",507.489935012091,8.46660594761905,0.0399903057889884,0.760949722149599,0.0981929137298811,1.39804527498719,0.118644037203586,1.00791985273296,1.35194465842646,0.930971982253891,0.688616931507729,0.435036096407211,-0.103190344580846,-0.538226440988057,"null",NA,NA,0.168863072770179,-179.124709540824,120.273039636504,1,"InChI=1S/C37H62/c1-24-10-12-27-25(23-24)11-13-30-34(27,4)21-16-32-36(6)20-15-29-26-9-8-18-33(2,3)28(26)14-19-35(29,5)31(36)17-22-37(30,32)7/h24-32H,8-23H2,1-7H3","XUSROHUAERWJQV","C37H62","[M + H]+","CC1CCC2C(C1)CCC3C2(CCC4C3(CCC5C4(CCC6C5(CCC7C6CCCC7(C)C)C)C)C)C","Terpenoids","Malabaricane triterpenoids","Triterpenoids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9042342233658,0.0798403193612774,2.76656071130241,0.0219560878243513,-0.229427809336205,0.489021956087824,1.94810829503356,0.0918163672654691,0.198215873015873,0.215568862275449
1443,"1443_506.22_3.8","NA_[1443_506.22_3.8]",506.221664031619,3.773493,0.000118093538186592,0.000128162090555994,0.988127017130132,3.92777386535586,3.89224041707189,0.00518722616827833,1.01091131568703,0.572559422108817,0.566379476838376,0.0156564393473054,-0.80450266624898,-0.820159105596285,"methyl 2-[[3-[(2,4-difluorophenyl)carbamoylamino]-1-(1-methylpyrrole-2-carbonyl)pyrrolidine-2-carbonyl]amino]-3-methylbutanoate",NA,NA,0.1347635550116,-487.922046908556,62.2360053176251,0.870854271356784,"InChI=1S/C24H29F2N5O5/c1-13(2)19(23(34)36-4)29-21(32)20-17(9-11-31(20)22(33)18-6-5-10-30(18)3)28-24(35)27-16-8-7-14(25)12-15(16)26/h5-8,10,12-13,17,19-20H,9,11H2,1-4H3,(H,29,32)(H2,27,28,35)","ZLZLMHDIKVHHCG","C24H29F2N5O5","[M + H]+","CC(C)C(C(=O)OC)NC(=O)C1C(CCN1C(=O)C2=CC=CN2C)NC(=O)NC3=C(C=C(C=C3)F)F","Carbohydrates","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9042342233658,0.0538922155688623,0,0.570858283433134,0,0.50499001996008,1.46694229928612,0.137724550898204,0.0760666666666667,0.706586826347305
1483,"1483_268.23_6.4","NA_[1483_268.23_6.4]",268.22689514184,6.402886116,0.0312782872756683,0.705908041768701,0.0857480705752298,1.50475703589004,0.151251870553844,1.06677564327304,0.718545519390728,1.13851550694169,1.58447234895719,-0.47684854151842,0.187153941571607,0.664002483090027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nan","nan","nan","MZBGOCMCPKJJHA",NA,"nan","nan","nan","nan","nan","nan","nan","nan","nan","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","nan","nan","nan",0,-0.378018479507039,0.508982035928144,1.9042342233658,0.103792415169661,-1.00100150250438,0.736526946107784,0.232507845818998,0.323353293413174,0.106390476190476,0.642714570858283
1541,"1541_511.18_3.8","NA_[1541_511.18_3.8]",511.178599639946,3.79514082352941,0.0457973719096139,0.0373117676381362,0.984450759370664,1.33915944334768,1.42815417585051,0.00680600168779006,0.967101237809414,0.599992305618144,0.620402789450657,-0.0482611734989308,-0.736984095362414,-0.688722921863483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94881009766875,0.0479041916167665,-1.1353540996263,0.782435129740519,1.00100150250438,0.267465069860279,0.641333048169803,0.271457085828343,0.084,0.524950099800399
1558,"1558_365.11_2","3-alpha-Mannobiose_[1558_365.11_2]",365.105476075079,2.036707072,0.0204471606340119,0.0124797712580633,0.897999496775199,1.6893669911576,1.90379337477149,0.0467239067044276,0.947274330523478,0.652394889966683,0.688707451416065,-0.0781458043869261,-0.616182613034679,-0.538036808647753,"Nigerose","3-alpha-Mannobiose","CHEBI:144332",0.106340586445744,-14.3576641842445,14.3984329168473,1,"InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2","QIGJYVCQYDKYDW","C12H22O11","[M + Na]+","C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O","Carbohydrates","Disaccharides","Saccharides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57532077260253,0.0119760479041916,-1.00100150250438,0.776447105788423,0.447303065060821,0.343313373253493,1.81756735583882,0.0778443113772455,0.0999396825396825,0.377245508982036
1700,"1700_221.19_1.4","NA_[1700_221.19_1.4]",221.185970488757,1.4022831,6.1686430095742e-05,0.000112581135299994,0.520684501162037,4.20981036242876,3.94853437610541,0.283425349460819,1.07337446088708,0.617733857840373,0.575506386960102,0.102153467166335,-0.694942688269629,-0.797096155435965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1932960518294,0.06187624750499,-0.817041456918251,0.574850299401198,-0.277371435197549,0.497005988023952,0.944721843983961,0.267465069860279,0.122314285714286,0.558882235528942
1728,"1728_559.52_8.9","NA_[1728_559.52_8.9]",559.519170851935,8.86755798571429,0.00816506457548738,0.304917856786572,0.0516295413543124,2.0880403761855,0.515817141470013,1.28710173294573,1.41404802746821,0.864412530708357,0.611303515804941,0.499831121429852,-0.210208108923429,-0.710039230353281,"N,N''-Ethylenebis(palmitamide)",NA,NA,0.252783793625221,-209.075087743742,77.2319404023203,1,"InChI=1S/C34H68N2O2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)35-31-32-36-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-32H2,1-2H3,(H,35,37)(H,36,38)","UAXZKOFYXXDTFH","C34H68N2O2","[M + Na]+","CCCCCCCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCCCCCC","Fatty acids","N-acyl amines","Fatty amides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33644103985384,0.0518962075848303,3.35372088325507,0.0199600798403194,-0.557258983818638,0.491017964071856,2.90428375076665,0.0499001996007984,0.171174603174603,0.349301397205589
1769,"1769_299.31_9.4","NA_[1769_299.31_9.4]",299.306549798875,9.36269114761905,0.0387422099091813,0.998672703084726,0.0411140849295502,1.41181561015306,0.000576820617002753,1.38600937132892,1.40274287018332,0.995653387858929,0.70979037500209,0.488250579942334,-0.00628450384696205,-0.494535083789296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fatty acids","Sphingoid bases","Sphingolipids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26693979201741,0.155688622754491,2.61775625263929,0.0499001996007984,0,0.500998003992016,2.32507462820344,0.063872255489022,0.161634920634921,0.395209580838323
1800,"1800_933.56_10.8","NA_[1800_933.56_10.8]",933.556257629394,10.78253025,0.000410320480913606,0.00032425985618445,0.932585567096388,3.38687680492982,3.48910681425247,0.0303113100684235,0.972552203305345,0.594669682272284,0.611452711999646,-0.0401524037310342,-0.749839569451327,-0.709687165720293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51577302713314,0.00998003992015968,0.817041456918251,0.285429141716567,0.832626928038062,0.279441117764471,2.21268181904072,0.0359281437125748,0.0878984126984127,0.622754491017964
1807,"1807_779.2_2.5","NA_[1807_779.2_2.5]",779.200696159812,2.45869775294118,0.0260337597142185,0.0314679132893233,0.985807533264976,1.58446310790961,1.50213205521132,0.00620786741185956,1.02517163577465,0.655470674174241,0.639376521258264,0.0358654681224063,-0.609396859321821,-0.645262327444227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57532077260253,0.00998003992015968,-0.447303065060821,0.568862275449102,0.57754281555789,0.291417165668663,1.9042342233658,0.0678642714570858,0.0684952380952381,0.624750499001996
2143,"2143_268.08_2.2","NA_[2143_268.08_2.2]",268.081459808575,2.172620005,0.0316602170083867,0.0266224418899274,0.988151563136777,1.49948611268207,1.57475211224664,0.0051764380179179,0.980228896933669,0.670058952637384,0.683573963931739,-0.0288094171782589,-0.577640063591492,-0.548830646413233,"Salicylglutamic acid",NA,NA,0.605701761628617,-25.7890419848244,51.4887458083555,1,"InChI=1S/C12H13NO6/c14-9-4-2-1-3-7(9)11(17)13-8(12(18)19)5-6-10(15)16/h1-4,8,14H,5-6H2,(H,13,17)(H,15,16)(H,18,19)","SLCAFYIDOSJSMB","C12H13NO6","[M + H]+","C1=CC=C(C(=C1)C(=O)NC(CCC(=O)O)C(=O)O)O","Amino acids and Peptides","Dipeptides","Small peptides","267.074287136","InChI=1S/C12H13NO6/c14-8-3-1-7(2-4-8)11(17)13-9(12(18)19)5-6-10(15)16/h1-4,9,14H,5-6H2,(H,13,17)(H,15,16)(H,18,19)/t9-/m1/s1","BCQYMCKNCJYKFA-SECBINFHSA-N","BCQYMCKNCJYKFA","O=C(O)CC[C@@H](NC(=O)c1ccc(O)cc1)C(=O)O","C12H13NO6","(2R)-2-[(4-hydroxybenzoyl)amino]pentanedioic acid","http://www.wikidata.org/entity/Q104923586","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Dipeptides","Anthoceros agrestis","['Eukaryota']","['Archaeplastida']","['Streptophyta']","['Anthocerotopsida']","['Anthocerotales']","['Anthocerotaceae']","['Unknown']","['Anthoceros']","['Anthoceros agrestis']","nan","199300.0","http://www.wikidata.org/entity/Q341574",3,2.1932960518294,0.0379241516966068,0,0.55688622754491,1.00100150250438,0.283433133732535,2.14750280859792,0.0558882235528942,0.0735111111111111,0.788423153692615
2209,"2209_961.59_11.3","NA_[2209_961.59_11.3]",961.585591634492,11.2977023809524,0.00792377067288219,0.0112659678229645,0.939667047710138,2.10106810215709,1.94823149349912,0.027026002737691,1.03862792343298,0.675462453135401,0.65034112591812,0.0546789178065383,-0.566052518054188,-0.620731435860726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46966804341971,0.00399201596806387,2.1932960518294,0.029940119760479,0,0.560878243512974,3.12148621846483,0.00399201596806387,0.13808253968254,0.129740518962076
2442,"2442_323.11_2.4","NA_[2442_323.11_2.4]",323.110188802883,2.37910469523809,0.0387308172583856,0.0339368882530712,0.993355653545692,1.41194333887598,1.46932798159629,0.00289523215063203,0.981591464240212,0.633942034516849,0.64583083452905,-0.0268053912735229,-0.657577163573515,-0.630771772299992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57532077260253,0.00998003992015968,1.67131567616219,0.111776447105788,-1.00100150250438,0.748502994011976,2.37683055266411,0.0339321357285429,0.107596825396825,0.36127744510978
2517,"2517_300.13_0.6","NA_[2517_300.13_0.6]",300.128662109375,0.64529446047619,0.0485769764046147,0.0447742146041393,0.997562903027826,1.31356952064775,1.34897202348183,0.00105970959955348,0.988563487925383,0.645534699827752,0.653002773936637,-0.0165944726113227,-0.631433447187729,-0.614838974576406,"7-Methyl-2''-deoxyguanosine imidazole (ring open)",NA,NA,0.115460526383997,-339.960034311874,47.373602810346,1,"InChI=1S/C11H17N5O5/c1-16(4-18)8-9(14-11(12)15-10(8)20)13-7-2-5(19)6(3-17)21-7/h4-7,17,19H,2-3H2,1H3,(H4,12,13,14,15,20)","RLBJYWQLKDLJEV","C11H17N5O5","[M + H]+","CN(C=O)C1=C(N=C(NC1=O)N)NC2CC(C(O2)CO)O","Carbohydrates","Purine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14793159805948,0.0159680638722555,0,0.550898203592814,0,0.536926147704591,0.911036613494255,0.245508982035928,0.0983333333333333,0.393213572854291
2724,"2724_280.24_8.9","NA_[2724_280.24_8.9]",280.238276163737,8.89766531904762,0.0196776534295086,0.99111122182496,0.0170523250111647,1.70602669266167,0.00387760654955826,1.76821639844983,1.60890353832367,1.01224847880646,0.629154237463561,0.686077831994364,0.0175634749530911,-0.668514357041273,"null",NA,NA,0.052361882840208,-261.910074651778,165.404207209609,1,"InChI=1S/C16H31N3O2/c1-6-19(7-2)16(21)13-9-8-10-14(17(3)4)12-18(5)15(20)11-13/h13-14H,6-12H2,1-5H3","CHCJTBXQULVUSG","C16H31N3O2","[M - H2O + H]+","CCN(CC)C(=O)C1CCCC(CN(C(=O)C1)C)N(C)C","Fatty acids","N-acyl amines","Fatty amides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51577302713314,0.0499001996007984,2.80729597353258,0.029940119760479,1.41705050316284,0.159680638722555,3.02438366495987,0.0359281437125748,0.218346031746032,0.147704590818363
2747,"2747_309.24_11.6","Avocadyne 4-acetate_[2747_309.24_11.6]",309.242250141345,11.5596834210526,0.000464136252453451,0.000190722131796495,0.40009014490087,3.33335450866435,3.71959890758646,0.397842146116337,0.896740871933909,0.560757210250911,0.62532803823426,-0.157236940049092,-0.834551829194438,-0.677314889145346,"null","Avocadyne 4-acetate","CHEBI:171809",0.115030268897669,-46.2245387818898,25.2092305618308,1,"InChI=1S/C19H34O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-19(23-17(2)21)15-18(22)16-20/h1,18-20,22H,4-16H2,2H3","FHGZOCAZNHYWAL","C19H34O4","[M - H2O + H]+","CC(=O)OC(CCCCCCCCCCCC#C)CC(CO)O","Fatty acids","Fatty alcohols","Fatty acyls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73727046020804,0.111776447105788,2.1932960518294,0.0698602794411178,2.98558211638611,0.0239520958083832,3.11439058772619,0.0499001996007984,0.176685714285714,0.17564870259481
