CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
653	2453	41	0.9587	-9.043
946	2453	41	0.9673	10.021
32	1770	41	0.9628	96.058
653	1899	41	0.9611	-39.127
653	1970	41	0.9362	-7.064
1340	2527	41	0.9581	-62.015
1340	3158	41	0.9581	-62.015
1340	3430	41	0.969	-63.012
61	1340	41	1.0	-0.000
178	1340	41	0.9556	106.039
715	1340	41	0.9644	116.083
2527	3158	41	1.0	0.000
3158	3430	41	0.9714	-0.996
1899	3158	41	0.9689	46.079
1970	3158	41	0.9611	14.015
61	3158	41	0.9581	-62.016
715	3158	41	0.9594	54.068
946	3158	41	0.9763	26.016
2527	3430	41	0.9714	-0.996
61	3430	41	0.969	-63.012
178	3430	41	0.9505	43.027
715	3430	41	0.9711	53.072
946	3430	41	0.9589	25.020
1222	3398	41	0.9545	-62.015
984	3398	41	0.9783	26.015
61	715	41	0.9644	-116.084
178	715	41	0.9453	-10.045
715	2527	41	0.9594	54.068
1235	1770	41	0.9552	14.062
1235	2758	41	0.9475	-3.949
392	1235	41	0.9292	-28.078
1899	2527	41	0.9689	46.079
1970	2527	41	0.9611	14.015
61	2527	41	0.9581	-62.016
946	2527	41	0.9763	26.016
61	178	41	0.9556	-106.039
1770	1899	41	0.9594	11.927
1899	1970	41	0.9575	32.063
1899	2758	41	0.9598	-29.938
946	1899	41	0.9682	-20.063
293	392	41	0.924	-1.943
1770	2758	41	0.9695	-18.011
984	1222	41	0.9305	88.031
946	1770	41	0.9558	-31.990
946	1970	41	0.9572	12.000
2486	2945	42	0.8025	-0.000
1263	1771	42	0.8697	190.136
1545	1771	42	0.8505	190.135
1771	2486	42	0.8924	0.001
1771	2702	42	0.8728	-192.150
1771	2816	42	0.8505	-190.136
1771	3097	42	0.8526	-192.150
1771	3167	42	0.8804	-174.141
1771	3438	42	0.8328	-206.168
13	3492	42	0.8241	18.010
2636	2963	42	0.8154	14.986
2940	2963	42	1.0	-0.000
2963	3028	42	0.8509	193.160
2963	3495	42	0.8379	175.149
1832	2963	42	0.9348	-0.000
432	2963	42	0.8251	14.987
1545	1607	42	0.8297	-1.008
1607	2056	42	0.9069	-0.000
1607	2647	42	0.9015	-0.000
1607	2702	42	0.8405	-1.007
1607	2816	42	0.8297	1.007
1607	3167	42	0.8311	17.002
1607	3382	42	1.0	-0.001
110	1607	42	0.8066	0.000
2891	3394	42	0.8288	-26.017
1712	2499	42	0.8429	0.001
1712	2513	42	0.8429	0.003
186	247	42	0.8638	-88.069
186	403	42	0.8432	-66.046
186	807	42	0.8132	-40.031
186	1832	42	0.8246	-241.196
186	2624	42	0.9044	-48.036
186	3000	42	0.8444	-22.021
186	3028	42	0.9048	-48.037
186	3198	42	0.8334	-224.194
186	3229	42	0.8638	-88.069
186	3495	42	0.8796	-66.048
247	807	42	0.8335	48.037
807	2624	42	0.8452	-8.005
807	3000	42	0.8347	18.011
807	3229	42	0.8335	-48.037
807	3495	42	0.8489	-26.016
2702	2816	42	0.8864	2.014
2816	3097	42	0.8342	-2.014
2816	3167	42	0.8813	15.995
2816	3303	42	0.8784	-18.009
2816	3382	42	0.8297	-1.008
1263	2816	42	0.8522	-0.000
1545	2816	42	1.0	-0.001
432	2816	42	0.8156	-15.995
2624	3028	42	0.8929	-0.000
2940	3028	42	0.8509	193.160
3000	3028	42	0.8693	-26.016
3028	3198	42	0.8654	-176.157
3028	3229	42	0.8707	-40.032
3028	3495	42	0.9304	-18.011
1832	3028	42	0.8642	193.160
247	3028	42	0.8707	40.032
403	3028	42	0.8552	18.010
2624	3495	42	0.8678	-18.011
2940	3495	42	0.8379	175.149
3000	3495	42	0.8373	-44.027
3198	3495	42	0.8546	158.147
1832	3495	42	0.8613	175.149
403	3495	42	0.8378	-0.001
110	3382	42	0.8066	-0.001
1263	1545	42	0.8522	0.000
1545	2702	42	0.8837	-2.015
1545	3097	42	0.8342	-2.015
1545	3167	42	0.8813	15.994
1545	3303	42	0.8784	-18.010
1545	3382	42	0.8297	-1.009
432	1545	42	0.8156	-15.994
2499	3198	42	0.8315	34.003
2513	3198	42	0.8315	34.001
3198	3229	42	0.8664	136.125
1832	3198	42	0.8249	17.002
247	3198	42	0.8664	-136.125
403	3198	42	0.8332	-158.148
2056	2647	42	0.9185	-0.000
2056	3382	42	0.9069	-0.001
2624	3229	42	0.8959	-40.032
3000	3229	42	0.8636	-66.048
3229	3267	42	0.8397	-170.130
247	3229	42	1.0	0.000
403	3229	42	0.8373	-22.022
2499	2513	42	1.0	0.002
2499	3267	42	0.8222	-0.002
2499	3543	42	0.8242	20.024
1838	2485	42	0.8644	-18.010
1838	2750	42	1.0	0.000
1838	3000	42	0.8134	24.000
432	1838	42	0.8298	210.162
3251	3394	42	0.8799	-0.002
403	3251	42	0.8061	84.057
2636	2940	42	0.8154	14.986
1832	2940	42	0.9348	0.000
432	2940	42	0.8251	14.987
2636	3492	42	0.8298	18.009
1832	2636	42	0.8272	-14.986
432	2636	42	0.8826	0.001
2485	2750	42	0.8644	18.010
2513	3543	42	0.8242	20.022
3492	3543	42	0.8475	0.000
2647	3382	42	0.9015	-0.000
2702	3382	42	0.8405	1.006
3167	3382	42	0.8311	-17.003
403	850	42	0.8062	82.041
432	1832	42	0.8437	14.987
432	2750	42	0.8298	210.162
432	3492	42	0.8184	18.010
2486	3097	42	0.8129	-192.151
2486	3127	42	0.8274	26.015
2486	3438	42	0.8012	-206.169
1263	2486	42	0.8293	190.136
1978	3127	42	0.8146	0.000
2702	3438	42	0.8571	-14.018
3097	3438	42	0.842	-14.017
3167	3438	42	0.8576	-32.027
3303	3438	42	0.8028	1.977
1263	3438	42	0.815	-16.032
2272	3438	42	0.8495	-0.000
2702	3167	42	0.9231	18.009
3097	3167	42	0.8896	18.010
3167	3303	42	0.8477	-34.004
3167	3492	42	0.8333	18.010
1263	3167	42	0.8495	15.995
247	403	42	0.8373	22.022
247	2624	42	0.8959	40.032
247	3000	42	0.8636	66.048
247	3267	42	0.8397	-170.130
2624	3394	42	0.8578	66.045
403	3394	42	0.8112	84.055
2624	3000	42	0.8607	26.015
2624	3267	42	0.8577	-210.162
403	2624	42	0.8538	18.010
2513	3267	42	0.8222	-0.003
1263	2702	42	0.8798	-2.014
1263	3097	42	0.8602	-2.015
1263	3303	42	0.822	-18.009
1832	3492	42	0.8127	3.023
3267	3492	42	0.8328	20.025
2702	3097	42	0.8973	-0.000
2702	3303	42	0.8528	-15.995
3097	3303	42	0.8238	-15.995
2750	3000	42	0.8134	24.000
1084	1348	43	1.0	-0.000
1084	1427	43	0.709	61.053
1084	1448	43	0.7118	44.027
1974	2806	43	0.756	-28.032
34	2806	43	0.7987	-44.026
60	2806	43	0.7166	-45.058
1508	1526	43	0.8165	132.078
1526	1553	43	0.9224	-44.026
1526	1606	43	0.8692	-88.052
1526	1629	43	0.865	44.027
1526	1668	43	0.865	44.027
1526	1812	43	0.7625	-146.058
1526	2148	43	0.7845	-58.005
386	1526	43	0.7902	-88.052
1024	1526	43	0.7526	-105.079
1348	1448	43	0.7118	44.027
1427	1448	43	0.7549	-17.026
1448	1623	43	0.7137	-88.053
1508	1629	43	0.742	176.105
1553	1629	43	0.8372	88.053
1606	1629	43	0.7979	132.079
1629	1668	43	1.0	0.000
386	1629	43	0.723	-44.026
1508	1553	43	0.825	88.052
1508	1606	43	0.8681	44.026
1508	1668	43	0.742	176.105
1508	1812	43	0.7777	-13.979
1508	2021	43	0.7882	-74.074
1508	2169	43	0.7924	-30.047
386	1508	43	0.7242	-220.131
1024	1508	43	0.7842	-237.157
1348	1427	43	0.709	61.053
1375	2098	43	0.8939	-149.105
1553	2098	43	0.789	-74.073
1606	2098	43	0.8226	-30.047
1748	2098	43	0.8058	-264.157
2003	2098	43	0.8753	-220.131
2021	2098	43	0.9237	88.053
2055	2098	43	0.8846	-193.132
2098	2169	43	0.95	-44.026
2098	2233	43	0.8749	-132.079
2098	2554	43	0.908	105.078
162	651	43	0.8535	88.053
375	651	43	0.8159	44.026
377	651	43	0.8089	-44.027
554	651	43	0.7653	-352.209
651	1003	43	0.746	326.194
651	1261	43	0.8138	-17.026
651	3399	43	0.7701	-105.079
651	3473	43	0.7827	-149.105
651	3515	43	0.7639	-61.052
315	1261	43	0.7902	-44.025
315	3515	43	0.7497	-88.051
279	661	43	0.7541	-88.054
661	1736	43	0.7541	88.053
661	2511	43	0.7934	44.026
60	796	43	0.8332	88.052
796	1699	43	0.8718	-44.025
1736	2106	43	0.8245	44.026
1736	2511	43	0.8025	-44.027
279	1736	43	1.0	-0.001
1261	1726	43	0.716	-220.131
1726	3399	43	0.7311	132.078
1726	3473	43	0.7966	88.053
368	1726	43	0.7593	44.027
1145	1726	43	0.7852	-44.025
162	377	43	0.7909	132.080
375	377	43	0.7821	88.053
377	789	43	0.7267	264.157
377	1003	43	0.7575	282.167
377	3044	43	0.7268	194.116
377	3399	43	0.7228	-149.106
2376	2554	43	0.8087	840.506
2376	3473	43	0.781	176.108
1375	2376	43	0.8008	-884.533
2055	2376	43	0.8021	-928.559
368	2376	43	0.8064	-44.028
908	2376	43	0.7661	44.021
1145	2376	43	0.7976	-132.080
1375	2021	43	0.8884	-237.158
1427	2021	43	0.7553	88.052
2003	2021	43	0.7834	-308.184
2021	2055	43	0.8994	281.185
2021	2169	43	0.9354	44.026
2021	2233	43	0.9155	-44.026
2021	2554	43	0.9108	193.131
162	368	43	0.7967	-193.131
368	375	43	0.8002	237.158
368	1145	43	0.7965	88.052
368	1375	43	0.8052	840.504
368	2055	43	0.7961	884.531
368	2554	43	0.799	796.478
368	3473	43	0.812	132.079
368	3515	43	0.7814	220.132
1375	2233	43	0.8513	-281.184
1427	2233	43	0.7312	44.026
2003	2233	43	0.7428	-352.210
2055	2233	43	0.8689	-325.210
2169	2233	43	0.8941	-88.052
2233	2554	43	0.8808	237.157
279	2106	43	0.8245	44.025
279	2511	43	0.8025	-44.027
1375	2169	43	0.878	-193.132
1606	2169	43	0.7888	-74.073
2003	2169	43	0.816	-264.158
2055	2169	43	0.889	-237.158
2169	2554	43	0.9141	149.105
34	2526	43	0.7463	28.032
34	2829	43	0.7985	44.027
162	1145	43	0.8102	-105.079
375	1145	43	0.8376	-149.106
1145	2554	43	0.7848	708.426
1145	3399	43	0.7572	88.053
1145	3473	43	0.8109	44.027
1145	3515	43	0.7724	132.080
1399	1553	43	0.7579	58.005
1399	1812	43	0.8293	-44.027
1399	2148	43	0.7992	44.026
375	1462	43	0.7734	132.078
2526	3235	43	0.7756	-132.078
2526	3415	43	0.7793	-88.053
1699	2526	43	0.7731	-17.028
1974	2526	43	0.8559	44.026
3235	3415	43	0.7985	44.025
3316	3415	43	0.7919	88.052
1473	3415	43	0.7072	-17.027
1974	3415	43	0.8282	-44.027
3399	3473	43	0.8067	-44.025
3399	3515	43	0.7498	44.027
1261	3399	43	0.7944	-88.053
162	3399	43	0.846	-17.027
375	3399	43	0.771	-61.053
1553	1668	43	0.8372	88.053
1606	1668	43	0.7979	132.079
386	1668	43	0.723	-44.026
1553	1606	43	0.8838	-44.026
1553	1812	43	0.7832	-102.032
1553	2148	43	0.7532	-13.979
386	1553	43	0.7578	-132.079
1375	2554	43	0.9714	-44.027
2003	2554	43	0.8064	-115.053
2055	2554	43	0.9669	-88.053
3044	3235	43	0.7553	176.105
3044	3316	43	0.78	132.078
60	3044	43	0.7252	-281.183
1003	3044	43	0.818	-88.051
3235	3316	43	0.8997	-44.027
1699	3235	43	0.757	-149.105
1974	3235	43	0.846	-88.052
60	3235	43	0.8113	-105.078
1003	3235	43	0.7849	88.054
554	789	43	0.7855	-44.026
1699	3316	43	0.7314	-193.132
1974	3316	43	0.8031	-132.079
60	3316	43	0.7824	-149.105
1003	3316	43	0.7975	44.027
3473	3515	43	0.8223	88.053
1261	3515	43	0.7907	-44.026
162	3515	43	0.7997	27.001
60	1974	43	0.8207	-17.026
1606	1812	43	0.7936	-58.005
1812	2148	43	0.8098	88.053
1024	1812	43	0.7877	-251.137
60	1003	43	0.7363	-193.132
60	1473	43	0.7031	-44.027
60	1699	43	0.8893	44.027
1375	2003	43	0.8347	71.026
1375	2055	43	0.9565	44.026
2003	2055	43	0.8424	-27.000
375	2055	43	0.7906	647.373
162	375	43	0.8657	44.027
162	1261	43	0.8103	71.027
162	3473	43	0.8419	-61.052
375	1261	43	0.7656	27.000
375	3473	43	0.8133	-105.079
1003	1473	43	0.7202	149.105
386	1024	43	0.7809	17.026
1024	1606	43	0.7629	-193.131
1024	2148	43	0.714	-163.084
1003	1699	43	0.726	237.159
554	1003	43	0.731	-26.015
1261	3473	43	0.7834	-132.079
2003	2106	43	0.8691	-28.031
1748	2003	43	0.8444	-44.026
2745	3312	44	0.9412	-174.053
2935	3312	44	0.96	17.026
2952	3312	44	0.9751	-0.000
3117	3312	44	0.9482	45.058
3248	3312	44	0.9656	35.001
3277	3312	44	0.9708	-0.001
3312	3354	44	0.9512	174.053
3312	3537	44	0.9598	-0.067
1455	3312	44	0.9613	-0.984
525	3312	44	0.9452	35.001
2785	2869	44	0.9116	-18.011
2869	2914	44	0.9258	-174.053
2869	3026	44	0.9223	18.011
2869	3132	44	0.9304	14.016
2869	3184	44	0.9235	-191.078
2869	3341	44	0.9085	18.011
1351	2869	44	0.9634	-0.000
1882	2869	44	0.9258	-14.016
11	2869	44	0.9075	394.344
641	2869	44	0.9075	394.346
1239	2695	44	0.9632	-146.058
1264	2695	44	0.9383	-146.058
2489	3117	44	0.9471	-28.032
2935	3117	44	0.949	-28.032
2942	3117	44	0.9294	-45.094
3117	3248	44	0.9482	10.057
3117	3277	44	0.9477	45.059
3117	3537	44	0.9491	44.991
67	282	44	0.9585	-0.000
282	1455	44	0.9496	-173.069
282	2433	44	0.9142	26.016
282	2745	44	0.9586	0.000
282	3277	44	0.9488	-174.052
282	3354	44	0.9658	0.000
282	3537	44	0.9503	-174.120
2549	3344	44	0.9168	191.979
3268	3344	44	0.9156	123.931
3344	3512	44	0.9448	-31.042
1541	3344	44	0.9042	191.979
2389	2433	44	0.9797	14.016
2389	2834	44	0.921	-101.011
1847	2389	44	0.9226	0.000
2742	2992	44	0.9333	-0.000
2992	3132	44	0.9458	-18.010
2992	3254	44	0.9836	0.000
2992	3393	44	0.9822	0.000
1403	2992	44	0.9869	0.000
1600	2992	44	0.9655	-0.000
1882	2992	44	0.9531	18.011
2181	2992	44	0.9818	0.000
1403	2181	44	0.986	0.000
1600	2181	44	0.9757	-0.000
1882	2181	44	0.9385	18.011
2181	2742	44	0.9337	0.000
2181	3132	44	0.931	-18.010
2181	3254	44	0.9818	0.000
2181	3393	44	0.983	0.000
11	91	44	0.9311	-28.031
91	250	44	1.0	0.000
91	497	44	0.9027	248.322
91	641	44	0.9311	28.029
91	2914	44	0.9112	248.322
91	3184	44	0.9152	231.297
2745	3277	44	0.9534	-174.052
2935	3277	44	0.949	17.027
2952	3277	44	0.9633	0.000
3277	3354	44	0.9607	174.052
3277	3537	44	0.9788	-0.068
1455	3277	44	0.9561	-0.983
67	3277	44	0.9446	-174.052
2742	3254	44	0.9261	-0.000
3132	3254	44	0.9261	18.010
3254	3393	44	0.9833	0.000
1403	3254	44	0.9884	0.000
1600	3254	44	0.9701	-0.000
1882	3254	44	0.9405	18.011
2433	3307	44	0.9021	-26.016
1455	3307	44	0.9295	173.069
2549	2914	44	0.9484	-14.016
2914	3019	44	0.9244	14.016
2914	3184	44	0.9785	-17.026
1351	2914	44	0.9087	-174.053
1541	2914	44	0.9437	-14.016
11	2914	44	0.929	220.292
250	2914	44	0.9112	248.322
641	2914	44	0.929	220.293
1403	1600	44	0.9692	0.000
1403	1882	44	0.944	-18.011
1403	2742	44	0.9297	0.000
1403	2769	44	0.9088	27.995
1403	3132	44	0.9298	-18.010
1403	3393	44	0.9882	0.000
2745	2942	44	0.9364	-174.017
2935	2942	44	0.9411	17.062
2942	3354	44	0.9447	174.017
2942	3537	44	0.9428	-0.103
1455	2942	44	0.9417	-0.948
67	2942	44	0.9312	-174.017
525	2942	44	0.9295	35.038
1561	3268	44	0.9332	88.144
2935	3248	44	0.9757	-17.975
1847	2433	44	0.9312	14.016
2433	3354	44	0.9051	-26.016
2745	3354	44	0.9886	-0.000
2952	3354	44	0.9606	174.052
3354	3537	44	0.9554	-174.120
67	3354	44	0.9862	0.000
394	1703	44	0.9382	-15.996
2433	2834	44	0.9315	-115.027
2834	3239	44	0.9318	15.994
401	2834	44	0.9315	0.000
2549	3373	44	0.9291	-45.058
3019	3373	44	0.917	-45.058
1541	3373	44	0.9329	-45.058
11	497	44	0.9238	220.292
250	497	44	0.9027	248.322
497	641	44	0.9238	-220.293
497	2549	44	0.9124	14.016
497	3019	44	0.9165	14.016
497	3184	44	0.9664	-17.026
67	525	44	0.9236	-209.054
67	1455	44	0.9375	-173.069
67	2745	44	0.9799	0.000
67	2952	44	0.9445	-174.052
1239	1264	44	0.9623	0.000
1264	2191	44	0.948	15.995
1264	3268	44	0.9471	15.995
475	1264	44	0.9179	-15.995
1177	1264	44	0.9176	-15.996
2489	2952	44	0.9796	17.027
2549	2952	44	0.9194	15.995
2745	2952	44	0.9512	-174.053
2952	3537	44	0.9592	-0.067
525	2952	44	0.9509	35.002
719	2952	44	0.9601	49.017
1455	1703	44	0.9103	30.019
2433	3417	44	0.9543	-14.016
1541	1882	44	0.931	174.053
1541	2549	44	0.9806	0.000
1541	3019	44	0.9525	-0.000
1541	3132	44	0.9495	174.053
11	250	44	0.9311	-28.031
11	641	44	1.0	-0.001
11	3184	44	0.9334	203.266
250	641	44	0.9311	28.029
641	3184	44	0.9334	203.267
1600	1882	44	0.9351	-18.011
1600	2742	44	0.9178	0.000
1600	3132	44	0.9304	-18.011
1600	3393	44	0.9664	-0.000
475	1177	44	0.9542	0.001
475	1239	44	0.9201	-15.995
475	2191	44	0.9433	0.001
475	2541	44	0.9424	-162.052
475	3268	44	0.9365	0.001
2785	3341	44	0.9786	0.000
2956	3341	44	0.9397	0.000
3026	3341	44	0.9705	0.000
577	3341	44	0.9051	0.000
2549	3132	44	0.9524	174.053
3132	3393	44	0.9238	18.010
1882	3132	44	0.9807	0.000
2785	2956	44	0.942	-0.000
2785	3026	44	0.9716	-0.000
577	2785	44	0.9187	0.000
2956	3026	44	0.9349	-0.000
1351	3026	44	0.9082	18.010
2541	3268	44	0.954	162.053
2191	2541	44	0.9443	-162.053
1027	2541	44	0.9143	-0.000
1177	2541	44	0.9341	-162.053
2549	3019	44	0.9596	-0.000
1882	2549	44	0.9259	-174.053
1882	3393	44	0.9331	18.011
2745	3537	44	0.9508	-174.120
2935	3537	44	0.9554	16.959
1455	3537	44	0.9604	-1.051
1351	3184	44	0.9113	-191.079
2745	2935	44	0.9293	-191.079
1455	2745	44	0.9375	173.069
1239	2191	44	0.9484	15.995
1239	3268	44	0.9707	15.995
1177	1239	44	0.9191	-15.996
2191	3268	44	0.9545	0.000
1177	2191	44	0.9389	-0.000
1177	3268	44	0.9289	-0.000
250	3184	44	0.9152	231.297
2742	3393	44	0.9283	-0.000
2433	3400	44	0.9088	0.947
1170	1455	44	0.9144	-15.995
2489	2935	44	0.9712	0.000
2200	3268	44	0.9315	60.113
2230	3268	44	0.9315	60.109
2200	2230	44	1.0	0.004
1507	1573	45	0.9174	12.000
1520	1573	45	0.9357	-56.062
1573	1713	45	0.9797	-28.031
1573	1772	45	0.9146	-14.016
1573	1943	45	0.9536	14.016
1573	2295	45	0.9066	-28.032
1573	2857	45	0.9146	-14.016
1573	3027	45	0.909	14.016
1573	3295	45	0.9171	-14.016
1573	3477	45	0.9174	-12.000
2779	2962	45	0.8547	13.990
2143	2779	45	0.8077	-73.964
1507	1520	45	0.8937	68.063
1507	1713	45	0.925	-16.031
1507	1772	45	0.9224	-2.015
1507	1943	45	0.917	26.016
1507	2143	45	0.9045	70.078
1507	2295	45	0.9121	-16.031
1507	2857	45	0.9224	-2.015
1507	3295	45	0.9116	-2.015
1507	3477	45	1.0	0.000
2857	3295	45	0.9364	0.000
3027	3295	45	0.9086	-28.031
3295	3477	45	0.9116	2.015
1520	3295	45	0.9217	-70.078
1713	3295	45	0.924	14.016
1772	3295	45	0.9364	-0.000
1943	3295	45	0.9366	-28.031
2295	3295	45	0.9121	14.016
1520	1943	45	0.9437	-42.047
1713	1943	45	0.9535	42.047
1772	1943	45	0.9429	28.031
1943	2295	45	0.9095	-42.047
1943	2857	45	0.9429	-28.031
1943	3027	45	0.9109	-0.000
1943	3477	45	0.917	-26.016
2857	3027	45	0.9008	28.031
2857	3477	45	0.9224	2.015
1520	2857	45	0.9237	-70.078
1713	2857	45	0.9285	14.016
1772	2857	45	1.0	-0.000
2295	2857	45	0.9219	14.016
1520	3027	45	0.9202	-42.047
1713	3027	45	0.912	42.047
1772	3027	45	0.9008	28.031
2295	3027	45	0.8709	42.047
2143	3477	45	0.9045	-70.078
1520	2295	45	0.9123	-84.094
1713	2295	45	0.9102	-0.000
1772	2295	45	0.9219	-14.016
2295	3477	45	0.9121	16.031
1520	1713	45	0.9324	-84.094
1520	1772	45	0.9237	-70.078
1520	3477	45	0.8937	-68.063
1713	1772	45	0.9285	14.016
1772	3477	45	0.9224	2.015
1713	3477	45	0.925	16.031
1360	2374	46	0.8755	-2.017
1616	1997	47	0.8935	2.053
1997	2000	47	0.9095	15.958
1997	2761	47	0.9018	40.104
1997	3317	47	0.9146	-1.943
179	1997	47	0.905	44.064
712	1997	47	0.9146	1.943
712	3317	47	1.0	0.000
1228	1930	48	0.9344	17.963
1594	1930	48	0.913	17.963
1930	2271	48	0.9108	0.011
1930	2465	48	0.8888	-0.026
1930	2921	48	0.9	-15.995
1930	3088	48	0.9327	0.047
1930	3325	48	0.891	-11.989
768	1930	48	0.9176	27.984
7	611	48	0.9565	15.995
78	611	48	0.9671	15.995
611	1392	48	0.9052	12.026
611	2927	48	0.9133	-148.053
611	3140	48	0.988	0.000
611	3145	48	0.971	-15.995
611	3225	48	0.9678	15.995
2927	3140	48	0.9096	148.053
2927	3225	48	0.9211	164.048
2754	2968	48	0.9155	-33.984
2968	3088	48	0.881	36.036
2548	3180	48	0.9001	26.000
2627	3180	48	0.9029	26.036
2921	3180	48	0.8895	26.011
782	3180	48	0.9085	25.973
1228	1594	48	0.9705	-0.000
1594	2271	48	0.9249	17.974
1594	3088	48	0.9421	18.010
768	2465	48	0.8859	27.958
1154	2548	48	0.8923	0.995
782	1069	48	0.9213	25.988
782	2548	48	0.9817	-0.027
782	2627	48	0.9433	-0.064
782	2921	48	0.9718	-0.038
3140	3145	48	0.9683	-15.995
3140	3225	48	0.9668	15.995
1392	3140	48	0.9035	-12.026
7	3140	48	0.9565	15.995
78	3140	48	0.9652	15.995
873	3140	48	0.914	98.036
78	211	48	0.8822	-1.005
78	3225	48	0.9349	31.990
2271	3325	48	0.8845	-12.000
768	3325	48	0.9079	15.995
785	3325	48	0.8903	15.995
2747	2979	48	0.9107	-22.041
211	2979	48	0.9029	-42.010
1069	2548	48	0.9324	-26.015
1069	2627	48	0.8843	-26.052
1069	2921	48	0.9053	-26.026
1228	2271	48	0.9279	17.974
1228	3088	48	0.9453	18.010
2303	3225	48	0.9665	39.996
1350	1659	48	0.9404	18.011
1659	2948	48	0.9656	243.051
768	785	48	0.9244	0.000
7	3225	48	0.9342	31.990
